Datetime_Kyiv,Direction,Entry_Price,Algo_Vol_Crush_Short,Outcome,Hold_Bars
2006-08-10 12:00:00,Short,1.9019,1.0,Win,8
2006-08-11 17:00:00,Short,1.8953,1.0,Win,8
2006-08-15 17:00:00,Short,1.897,1.0,Win,8
2006-08-16 17:00:00,Short,1.9012,1.0,Win,8
2006-08-21 12:00:00,Short,1.8956,1.0,Win,8
2006-08-23 19:00:00,Short,1.8932,1.0,Win,8
2006-08-29 19:00:00,Short,1.8914,1.0,Loss,8
2006-09-01 17:00:00,Short,1.8979,1.0,Loss,8
2006-09-15 18:00:00,Short,1.8788,1.0,Win,8
2006-09-19 17:00:00,Short,1.8875,1.0,Win,8
2006-10-02 18:00:00,Short,1.8854,1.0,Loss,8
2006-10-06 17:00:00,Short,1.8722,1.0,Win,8
2006-10-10 13:00:00,Short,1.8607,1.0,Win,8
2006-10-13 17:00:00,Short,1.8572,1.0,Win,8
2006-10-31 18:00:00,Short,1.9084,1.0,Win,8
2006-11-01 18:00:00,Short,1.9091,1.0,Win,8
2006-11-03 16:00:00,Short,1.9008,1.0,Loss,8
2006-11-09 16:00:00,Short,1.9008,1.0,Loss,8
2006-11-10 11:00:00,Short,1.9157,1.0,Win,8
2006-11-14 12:00:00,Short,1.8972,1.0,Win,8
2006-11-15 12:00:00,Short,1.8854,1.0,Loss,8
2006-11-24 11:00:00,Short,1.9312,1.0,Loss,8
2006-11-27 01:00:00,Short,1.9399,1.0,Win,8
2006-11-27 11:00:00,Short,1.9394,1.0,Win,8
2006-11-30 18:00:00,Short,1.9692,1.0,Win,8
2006-12-01 09:00:00,Short,1.9738,1.0,Loss,8
2006-12-04 01:00:00,Short,1.982,1.0,Win,8
2006-12-05 18:00:00,Short,1.9748,1.0,Win,8
2006-12-06 12:00:00,Short,1.9658,1.0,Loss,8
2006-12-08 16:00:00,Short,1.97,1.0,Win,8
2006-12-12 22:00:00,Short,1.9709,1.0,Loss,8
2006-12-13 16:00:00,Short,1.9628,1.0,Loss,8
2006-12-15 16:00:00,Short,1.958,1.0,Win,8
2006-12-19 11:00:00,Short,1.9615,1.0,Loss,8
2007-01-03 13:00:00,Short,1.96,1.0,Win,8
2007-01-04 11:00:00,Short,1.9433,1.0,Loss,8
2007-01-05 16:00:00,Short,1.9323,1.0,Win,8
2007-01-11 15:00:00,Short,1.9476,1.0,Win,8
2007-01-12 16:00:00,Short,1.956,1.0,Loss,8
2007-01-31 18:00:00,Short,1.9612,1.0,Loss,8
2007-02-02 17:00:00,Short,1.9686,1.0,Win,8
2007-02-08 15:00:00,Short,1.9576,1.0,Loss,8
2007-02-09 10:00:00,Short,1.9505,1.0,Loss,8
2007-02-13 12:00:00,Short,1.9422,1.0,Loss,8
2007-02-14 13:00:00,Short,1.9555,1.0,Loss,8
2007-02-15 12:00:00,Short,1.9578,1.0,Win,8
2007-02-19 13:00:00,Short,1.9444,1.0,Loss,8
2007-02-21 12:00:00,Short,1.9518,1.0,Loss,8
2007-02-27 11:00:00,Short,1.9651,1.0,Loss,8
2007-03-05 02:00:00,Short,1.9291,1.0,Win,8
2007-03-07 04:00:00,Short,1.9302,1.0,Win,8
2007-03-12 16:00:00,Short,1.9287,1.0,Loss,8
2007-03-14 18:00:00,Short,1.9338,1.0,Loss,8
2007-03-20 13:00:00,Short,1.9555,1.0,Loss,8
2007-03-21 22:00:00,Short,1.9684,1.0,Loss,8
2007-03-23 18:00:00,Short,1.9634,1.0,Win,8
2007-03-30 12:00:00,Short,1.9571,1.0,Loss,8
2007-04-17 13:00:00,Short,1.9987,1.0,Loss,8
2007-04-26 14:00:00,Short,1.9981,1.0,Win,8
2007-05-01 19:00:00,Short,1.9996,1.0,Win,8
2007-05-04 17:00:00,Short,1.9919,1.0,Loss,8
2007-05-10 17:00:00,Short,1.9828,1.0,Win,8
2007-05-15 19:00:00,Short,1.9862,1.0,Win,8
2007-05-18 13:00:00,Short,1.9725,1.0,Loss,8
2007-06-07 16:00:00,Short,1.9825,1.0,Win,8
2007-06-08 12:00:00,Short,1.9708,1.0,Win,8
2007-07-02 12:00:00,Short,2.0108,1.0,Loss,8
2007-07-05 16:00:00,Short,2.0169,1.0,Win,8
2007-07-06 17:00:00,Short,2.0093,1.0,Loss,8
2007-07-10 18:00:00,Short,2.024,1.0,Loss,8
2007-07-12 12:00:00,Short,2.0345,1.0,Win,8
2007-07-17 13:00:00,Short,2.0445,1.0,Loss,8
2007-07-18 19:00:00,Short,2.0534,1.0,Win,8
2007-07-20 19:00:00,Short,2.0569,1.0,Win,8
2007-07-24 05:00:00,Short,2.0627,1.0,Win,8
2007-07-25 05:00:00,Short,2.0587,1.0,Win,8
2007-07-26 16:00:00,Short,2.0447,1.0,Loss,8
2007-07-27 11:00:00,Short,2.0375,1.0,Win,8
2007-07-30 12:00:00,Short,2.0269,1.0,Win,8
2007-07-31 10:00:00,Short,2.0284,1.0,Loss,8
2007-08-01 17:00:00,Short,2.0317,1.0,Loss,8
2007-08-06 14:00:00,Short,2.0294,1.0,Loss,8
2007-08-08 17:00:00,Short,2.0379,1.0,Win,8
2007-08-09 11:00:00,Short,2.0363,1.0,Win,8
2007-08-13 14:00:00,Short,2.013,1.0,Loss,8
2007-08-14 13:00:00,Short,2.001,1.0,Win,8
2007-08-15 18:00:00,Short,1.9911,1.0,Win,8
2007-08-17 11:00:00,Short,1.9723,1.0,Loss,8
2007-08-23 14:00:00,Short,2.007,1.0,Win,8
2007-09-05 19:00:00,Short,2.0222,1.0,Win,8
2007-09-07 17:00:00,Short,2.0284,1.0,Win,8
2007-09-17 20:00:00,Short,1.9959,1.0,Win,8
2007-09-18 23:00:00,Short,2.0121,1.0,Loss,8
2007-09-19 12:00:00,Short,2.0058,1.0,Win,8
2007-10-03 13:00:00,Short,2.0391,1.0,Win,8
2007-10-05 17:00:00,Short,2.0399,1.0,Loss,8
2007-10-12 17:00:00,Short,2.0337,1.0,Loss,8
2007-10-16 12:00:00,Short,2.0331,1.0,Win,8
2007-10-18 13:00:00,Short,2.0446,1.0,Loss,8
2007-10-22 15:00:00,Short,2.0319,1.0,Win,8
2007-10-31 22:00:00,Short,2.0796,1.0,Win,8
2007-11-02 16:00:00,Short,2.084,1.0,Loss,8
2007-11-07 05:00:00,Short,2.0934,1.0,Loss,8
2007-11-08 15:00:00,Short,2.1066,1.0,Loss,8
2007-11-09 14:00:00,Short,2.0964,1.0,Win,8
2007-11-12 01:00:00,Short,2.0862,1.0,Win,8
2007-11-12 10:00:00,Short,2.078,1.0,Win,8
2007-11-14 12:00:00,Short,2.0729,1.0,Win,8
2007-11-15 12:00:00,Short,2.0461,1.0,Win,8
2007-11-21 12:00:00,Short,2.0545,1.0,Loss,8
2007-11-23 04:00:00,Short,2.074,1.0,Win,8
2007-11-28 22:00:00,Short,2.0811,1.0,Win,8
2007-11-30 18:00:00,Short,2.057,1.0,Win,8
2007-12-05 11:00:00,Short,2.0373,1.0,Win,8
2007-12-06 16:00:00,Short,2.0267,1.0,Loss,8
2007-12-12 16:00:00,Short,2.0475,1.0,Win,8
2007-12-19 12:00:00,Short,2.0057,1.0,Win,8
2007-12-31 18:00:00,Short,1.9842,1.0,Loss,8
2008-01-04 16:00:00,Short,1.9757,1.0,Win,8
2008-01-10 15:00:00,Short,1.9556,1.0,Loss,8
2008-01-11 09:00:00,Short,1.9528,1.0,Loss,8
2008-01-17 11:00:00,Short,1.969,1.0,Loss,8
2008-01-18 12:00:00,Short,1.9576,1.0,Win,8
2008-01-22 11:00:00,Short,1.9492,1.0,Loss,8
2008-01-30 22:00:00,Short,1.9917,1.0,Win,8
2008-02-01 15:00:00,Short,1.9807,1.0,Win,8
2008-02-07 15:00:00,Short,1.9417,1.0,Loss,8
2008-02-21 12:00:00,Short,1.9585,1.0,Loss,8
2008-03-03 18:00:00,Short,1.9853,1.0,Loss,8
2008-03-05 10:00:00,Short,1.9756,1.0,Loss,8
2008-03-06 15:00:00,Short,2.0031,1.0,Loss,8
2008-03-07 16:00:00,Short,2.017,1.0,Loss,8
2008-03-11 16:00:00,Short,2.0114,1.0,Win,8
2008-03-14 17:00:00,Short,2.0367,1.0,Win,8
2008-03-17 03:00:00,Short,2.0146,1.0,Loss,8
2008-03-18 22:00:00,Short,2.0086,1.0,Loss,8
2008-03-19 12:00:00,Short,2.0031,1.0,Win,8
2008-03-20 13:00:00,Short,1.9813,1.0,Loss,8
2008-03-26 14:00:00,Short,1.9985,1.0,Loss,8
2008-04-04 17:00:00,Short,1.9961,1.0,Win,8
2008-04-08 15:00:00,Short,1.9699,1.0,Win,8
2008-04-16 14:00:00,Short,1.9763,1.0,Win,8
2008-04-25 14:00:00,Short,1.9854,1.0,Win,8
2008-05-02 12:00:00,Short,1.985,1.0,Win,8
2008-05-07 13:00:00,Short,1.9579,1.0,Win,8
2008-05-08 13:00:00,Short,1.9584,1.0,Win,8
2008-05-12 13:00:00,Short,1.9576,1.0,Win,8
2008-05-13 13:00:00,Short,1.947,1.0,Loss,8
2008-05-20 14:00:00,Short,1.965,1.0,Loss,8
2008-05-22 13:00:00,Short,1.9784,1.0,Loss,8
2008-06-02 02:00:00,Short,1.9753,1.0,Win,8
2008-06-02 12:00:00,Short,1.9646,1.0,Loss,8
2008-06-03 18:00:00,Short,1.9666,1.0,Win,8
2008-06-06 17:00:00,Short,1.9643,1.0,Loss,8
2008-06-09 13:00:00,Short,1.9771,1.0,Win,8
2008-06-17 13:00:00,Short,1.9537,1.0,Loss,8
2008-06-19 13:00:00,Short,1.9681,1.0,Loss,8
2008-06-25 23:00:00,Short,1.976,1.0,Win,8
2008-06-26 14:00:00,Short,1.9836,1.0,Loss,8
2008-06-27 13:00:00,Short,1.9862,1.0,Loss,8
2008-07-03 17:00:00,Short,1.9832,1.0,Loss,8
2008-07-11 18:00:00,Short,1.9886,1.0,Win,8
2008-07-15 13:00:00,Short,2.0095,1.0,Win,8
2008-07-24 13:00:00,Short,1.988,1.0,Win,8
2008-07-31 17:00:00,Short,1.9876,1.0,Win,8
2008-08-01 12:00:00,Short,1.978,1.0,Win,8
2008-08-11 02:00:00,Short,1.9158,1.0,Loss,8
2008-08-11 12:00:00,Short,1.9252,1.0,Win,8
2008-08-12 11:00:00,Short,1.9046,1.0,Win,8
2008-08-13 14:00:00,Short,1.8761,1.0,Win,8
2008-08-15 11:00:00,Short,1.8557,1.0,Loss,8
2008-08-22 12:00:00,Short,1.8599,1.0,Win,8
2008-08-25 05:00:00,Short,1.8444,1.0,Loss,8
2008-08-26 13:00:00,Short,1.8348,1.0,Loss,8
2008-08-27 20:00:00,Short,1.831,1.0,Loss,8
2008-09-01 02:00:00,Short,1.8106,1.0,Win,8
2008-09-01 05:00:00,Short,1.8056,1.0,Win,8
2008-09-02 03:00:00,Short,1.7922,1.0,Win,8
2008-09-03 09:00:00,Short,1.7723,1.0,Loss,8
2008-09-04 20:00:00,Short,1.7734,1.0,Win,8
2008-09-05 17:00:00,Short,1.7728,1.0,Loss,8
2008-09-08 02:00:00,Short,1.7848,1.0,Win,8
2008-09-08 03:00:00,Short,1.7824,1.0,Win,8
2008-09-12 19:00:00,Short,1.7897,1.0,Loss,8
2008-09-15 02:00:00,Short,1.7983,1.0,Loss,8
2008-09-15 10:00:00,Short,1.8071,1.0,Win,8
2008-09-16 14:00:00,Short,1.7808,1.0,Loss,8
2008-09-17 12:00:00,Short,1.7849,1.0,Loss,8
2008-09-18 13:00:00,Short,1.8217,1.0,Win,8
2008-09-19 18:00:00,Short,1.8329,1.0,Win,8
2008-09-25 19:00:00,Short,1.841,1.0,Loss,8
2008-09-29 02:00:00,Short,1.8324,1.0,Win,8
2008-09-29 12:00:00,Short,1.805,1.0,Win,8
2008-09-30 19:00:00,Short,1.7805,1.0,Loss,8
2008-10-03 17:00:00,Short,1.7653,1.0,Win,8
2008-10-06 19:00:00,Short,1.7379,1.0,Loss,8
2008-10-07 08:00:00,Short,1.7564,1.0,Win,8
2008-10-08 11:00:00,Short,1.7498,1.0,Win,8
2008-10-09 19:00:00,Short,1.7223,1.0,Win,8
2008-10-10 09:00:00,Short,1.6865,1.0,Loss,8
2008-10-13 07:00:00,Short,1.7038,1.0,Loss,8
2008-10-20 18:00:00,Short,1.7139,1.0,Win,8
2008-10-22 00:00:00,Short,1.6708,1.0,Win,8
2008-10-22 09:00:00,Short,1.6277,1.0,Loss,8
2008-10-24 11:00:00,Short,1.5855,1.0,Win,8
2008-10-27 01:00:00,Short,1.5738,1.0,Win,8
2008-10-27 03:00:00,Short,1.5849,1.0,Win,8
2008-10-28 11:00:00,Short,1.5576,1.0,Win,8
2008-10-29 10:00:00,Short,1.6013,1.0,Loss,8
2008-11-06 15:00:00,Short,1.5942,1.0,Win,8
2008-11-13 22:00:00,Short,1.4888,1.0,Win,8
2008-11-25 16:00:00,Short,1.5286,1.0,Loss,8
2008-12-16 22:00:00,Short,1.5639,1.0,Loss,8
2008-12-17 15:00:00,Short,1.5401,1.0,Loss,8
2008-12-18 19:00:00,Short,1.497,1.0,Loss,8
2008-12-22 13:00:00,Short,1.4801,1.0,Loss,8
2008-12-31 18:00:00,Short,1.4614,1.0,Win,8
2009-01-08 15:00:00,Short,1.5344,1.0,Win,8
2009-01-12 11:00:00,Short,1.4953,1.0,Win,8
2009-01-20 08:00:00,Short,1.4275,1.0,Win,8
2009-01-21 22:00:00,Short,1.3983,1.0,Win,8
2009-02-05 15:00:00,Short,1.4591,1.0,Loss,8
2009-02-11 13:00:00,Short,1.4357,1.0,Loss,8
2009-02-12 11:00:00,Short,1.4176,1.0,Loss,8
2009-02-23 04:00:00,Short,1.454,1.0,Loss,8
2009-03-06 18:00:00,Short,1.411,1.0,Loss,8
2009-03-13 12:00:00,Short,1.4014,1.0,Win,8
2009-03-18 22:00:00,Short,1.4279,1.0,Win,8
2009-03-25 18:00:00,Short,1.4587,1.0,Win,8
2009-04-03 13:00:00,Short,1.4764,1.0,Loss,8
2009-04-22 17:00:00,Short,1.4495,1.0,Win,8
2009-04-30 19:00:00,Short,1.4799,1.0,Loss,8
2009-05-07 16:00:00,Short,1.5043,1.0,Win,8
2009-05-11 13:00:00,Short,1.5102,1.0,Loss,8
2009-05-13 14:00:00,Short,1.5172,1.0,Loss,8
2009-05-19 11:00:00,Short,1.547,1.0,Loss,8
2009-05-20 18:00:00,Short,1.565,1.0,Loss,8
2009-05-21 13:00:00,Short,1.5633,1.0,Loss,8
2009-06-01 12:00:00,Short,1.6377,1.0,Loss,8
2009-06-03 21:00:00,Short,1.6275,1.0,Loss,8
2009-06-04 16:00:00,Short,1.6236,1.0,Win,8
2009-06-05 17:00:00,Short,1.6019,1.0,Win,8
2009-06-18 13:00:00,Short,1.6276,1.0,Loss,8
2009-07-06 11:00:00,Short,1.6133,1.0,Loss,8
2009-07-31 20:00:00,Short,1.6695,1.0,Loss,8
2009-08-06 16:00:00,Short,1.6862,1.0,Win,8
2009-08-07 17:00:00,Short,1.6731,1.0,Win,8
2009-08-12 23:00:00,Short,1.6505,1.0,Win,8
2009-08-14 12:00:00,Short,1.6548,1.0,Win,8
2009-08-19 13:00:00,Short,1.6389,1.0,Loss,8
2009-08-21 19:00:00,Short,1.6501,1.0,Loss,8
2009-08-26 18:00:00,Short,1.6211,1.0,Loss,8
2009-09-01 13:00:00,Short,1.6236,1.0,Win,8
2009-09-10 16:00:00,Short,1.6635,1.0,Loss,8
2009-09-15 14:00:00,Short,1.6486,1.0,Loss,8
2009-09-23 13:00:00,Short,1.6401,1.0,Loss,8
2009-09-24 12:00:00,Short,1.6225,1.0,Win,8
2009-09-25 04:00:00,Short,1.593,1.0,Loss,8
2009-09-28 03:00:00,Short,1.5858,1.0,Loss,8
2009-09-30 17:00:00,Short,1.5972,1.0,Loss,8
2009-10-06 13:00:00,Short,1.5957,1.0,Win,8
2009-10-19 19:00:00,Short,1.6396,1.0,Loss,8
2009-10-20 20:00:00,Short,1.634,1.0,Loss,8
2009-10-21 12:00:00,Short,1.6567,1.0,Loss,8
2009-10-23 13:00:00,Short,1.6429,1.0,Win,8
2009-10-29 17:00:00,Short,1.6574,1.0,Win,8
2009-10-30 19:00:00,Short,1.6437,1.0,Win,8
2009-11-03 18:00:00,Short,1.638,1.0,Loss,8
2009-11-05 15:00:00,Short,1.6592,1.0,Win,8
2009-11-10 08:00:00,Short,1.6678,1.0,Loss,8
2009-11-11 13:00:00,Short,1.666,1.0,Win,8
2009-11-27 10:00:00,Short,1.6349,1.0,Loss,8
2009-12-04 16:00:00,Short,1.6608,1.0,Win,8
2009-12-07 11:00:00,Short,1.6354,1.0,Loss,8
2009-12-09 11:00:00,Short,1.6274,1.0,Win,8
2009-12-14 07:00:00,Short,1.631,1.0,Win,8
2009-12-17 12:00:00,Short,1.6099,1.0,Loss,8
2009-12-18 18:00:00,Short,1.608,1.0,Loss,8
2009-12-29 19:00:00,Short,1.5919,1.0,Win,8
2009-12-30 18:00:00,Short,1.6048,1.0,Loss,8
2010-01-08 16:00:00,Short,1.603,1.0,Loss,8
2010-01-21 19:00:00,Short,1.6209,1.0,Loss,8
2010-01-26 12:00:00,Short,1.6118,1.0,Loss,8
2010-01-28 18:00:00,Short,1.6144,1.0,Win,8
2010-02-05 17:00:00,Short,1.5643,1.0,Win,8
2010-02-09 19:00:00,Short,1.5701,1.0,Loss,8
2010-02-10 13:00:00,Short,1.5655,1.0,Win,8
2010-02-18 17:00:00,Short,1.5639,1.0,Win,8
2010-02-19 02:00:00,Short,1.5441,1.0,Win,8
2010-02-23 12:00:00,Short,1.5412,1.0,Loss,8
2010-03-01 13:00:00,Short,1.4874,1.0,Loss,8
2010-03-17 13:00:00,Short,1.5347,1.0,Win,8
2010-04-12 02:00:00,Short,1.5418,1.0,Win,8
2010-04-19 02:00:00,Short,1.5289,1.0,Win,8
2010-05-06 11:00:00,Short,1.5045,1.0,Win,8
2010-05-07 03:00:00,Short,1.4896,1.0,Win,8
2010-05-10 21:00:00,Short,1.4854,1.0,Win,8
2010-05-12 14:00:00,Short,1.4903,1.0,Win,8
2010-05-17 07:00:00,Short,1.4295,1.0,Loss,8
2010-06-22 17:00:00,Short,1.4811,1.0,Win,8
2010-07-01 17:00:00,Short,1.51,1.0,Loss,8
2010-07-12 20:00:00,Short,1.503,1.0,Loss,8
2010-07-19 12:00:00,Short,1.5311,1.0,Win,8
2010-07-21 11:00:00,Short,1.5324,1.0,Win,8
2010-07-22 13:00:00,Short,1.5272,1.0,Win,8
2010-07-23 13:00:00,Short,1.5423,1.0,Win,8
2010-08-04 19:00:00,Short,1.5883,1.0,Loss,8
2010-08-06 17:00:00,Short,1.5985,1.0,Win,8
2010-08-10 23:00:00,Short,1.5846,1.0,Win,8
2010-08-11 14:00:00,Short,1.5689,1.0,Win,8
2010-08-18 13:00:00,Short,1.566,1.0,Win,8
2010-08-19 13:00:00,Short,1.5626,1.0,Win,8
2010-09-01 17:00:00,Short,1.5453,1.0,Win,8
2010-09-08 12:00:00,Short,1.5432,1.0,Loss,8
2010-09-15 19:00:00,Short,1.5636,1.0,Win,8
2010-09-16 13:00:00,Short,1.5599,1.0,Loss,8
2010-09-21 23:00:00,Short,1.5612,1.0,Loss,8
2010-09-23 14:00:00,Short,1.5684,1.0,Loss,8
2010-09-24 17:00:00,Short,1.5781,1.0,Loss,8
2010-09-28 14:00:00,Short,1.5855,1.0,Win,8
2010-09-30 17:00:00,Short,1.576,1.0,Win,8
2010-10-05 10:00:00,Short,1.5802,1.0,Loss,8
2010-10-07 16:00:00,Short,1.5991,1.0,Win,8
2010-10-08 17:00:00,Short,1.5941,1.0,Loss,8
2010-10-20 19:00:00,Short,1.5854,1.0,Win,8
2010-10-21 13:00:00,Short,1.5751,1.0,Win,8
2010-10-26 13:00:00,Short,1.5847,1.0,Win,8
2010-11-02 13:00:00,Short,1.5984,1.0,Loss,8
2010-11-03 22:00:00,Short,1.609,1.0,Loss,8
2010-11-04 16:00:00,Short,1.6296,1.0,Win,8
2010-11-10 13:00:00,Short,1.6078,1.0,Loss,8
2010-11-12 13:00:00,Short,1.6054,1.0,Loss,8
2010-11-16 18:00:00,Short,1.5879,1.0,Win,8
2010-12-03 16:00:00,Short,1.5684,1.0,Loss,8
2010-12-13 18:00:00,Short,1.5879,1.0,Win,8
2010-12-14 17:00:00,Short,1.5784,1.0,Win,8
2010-12-15 12:00:00,Short,1.5687,1.0,Win,8
2010-12-28 14:00:00,Short,1.5471,1.0,Win,8
2010-12-30 18:00:00,Short,1.5389,1.0,Loss,8
2010-12-31 18:00:00,Short,1.5596,1.0,Win,8
2011-01-04 11:00:00,Short,1.5621,1.0,Win,8
2011-01-05 10:00:00,Short,1.5593,1.0,Win,8
2011-01-06 12:00:00,Short,1.5474,1.0,Loss,8
2011-01-07 16:00:00,Short,1.5506,1.0,Loss,8
2011-01-18 12:00:00,Short,1.6,1.0,Win,8
2011-01-20 18:00:00,Short,1.5873,1.0,Loss,8
2011-01-25 12:00:00,Short,1.5756,1.0,Loss,8
2011-01-31 18:00:00,Short,1.6039,1.0,Loss,8
2011-02-01 12:00:00,Short,1.6113,1.0,Loss,8
2011-02-04 16:00:00,Short,1.6056,1.0,Loss,8
2011-02-11 13:00:00,Short,1.5985,1.0,Loss,8
2011-02-15 12:00:00,Short,1.6074,1.0,Loss,8
2011-02-16 13:00:00,Short,1.606,1.0,Loss,8
2011-02-24 18:00:00,Short,1.6103,1.0,Loss,8
2011-02-28 12:00:00,Short,1.6223,1.0,Loss,8
2011-03-10 16:00:00,Short,1.6088,1.0,Win,8
2011-03-15 11:00:00,Short,1.6069,1.0,Loss,8
2011-03-17 13:00:00,Short,1.6142,1.0,Win,8
2011-03-18 11:00:00,Short,1.6068,1.0,Loss,8
2011-03-24 13:00:00,Short,1.6192,1.0,Win,8
2011-03-25 20:00:00,Short,1.6026,1.0,Win,8
2011-04-01 17:00:00,Short,1.5974,1.0,Loss,8
2011-04-05 13:00:00,Short,1.6231,1.0,Loss,8
2011-04-06 13:00:00,Short,1.6304,1.0,Loss,8
2011-04-12 13:00:00,Short,1.6249,1.0,Loss,8
2011-04-18 18:00:00,Short,1.6198,1.0,Loss,8
2011-04-21 18:00:00,Short,1.6569,1.0,Win,8
2011-04-27 13:00:00,Short,1.6558,1.0,Win,8
2011-05-03 13:00:00,Short,1.6491,1.0,Loss,8
2011-05-05 13:00:00,Short,1.6477,1.0,Win,8
2011-05-11 14:00:00,Short,1.6474,1.0,Win,8
2011-05-12 13:00:00,Short,1.6284,1.0,Loss,8
2011-05-20 18:00:00,Short,1.6194,1.0,Loss,8
2011-06-01 13:00:00,Short,1.6432,1.0,Win,8
2011-06-15 13:00:00,Short,1.6293,1.0,Win,8
2011-06-22 13:00:00,Short,1.6124,1.0,Win,8
2011-06-24 13:00:00,Short,1.603,1.0,Win,8
2011-06-30 13:00:00,Short,1.5979,1.0,Loss,8
2011-07-01 13:00:00,Short,1.6017,1.0,Loss,8
2011-07-05 13:00:00,Short,1.6118,1.0,Win,8
2011-07-08 17:00:00,Short,1.6065,1.0,Win,8
2011-07-12 13:00:00,Short,1.5821,1.0,Loss,8
2011-07-13 19:00:00,Short,1.6108,1.0,Loss,8
2011-07-18 19:00:00,Short,1.6021,1.0,Loss,8
2011-07-21 17:00:00,Short,1.6251,1.0,Loss,8
2011-07-26 13:00:00,Short,1.6384,1.0,Loss,8
2011-07-29 17:00:00,Short,1.6415,1.0,Win,8
2011-08-03 13:00:00,Short,1.6395,1.0,Loss,8
2011-08-04 14:00:00,Short,1.6329,1.0,Win,8
2011-08-08 02:00:00,Short,1.6417,1.0,Loss,8
2011-08-09 14:00:00,Short,1.6363,1.0,Win,8
2011-08-10 14:00:00,Short,1.6252,1.0,Win,8
2011-08-12 13:00:00,Short,1.6281,1.0,Loss,8
2011-08-17 13:00:00,Short,1.6429,1.0,Loss,8
2011-08-25 19:00:00,Short,1.6286,1.0,Loss,8
2011-08-26 19:00:00,Short,1.6319,1.0,Loss,8
2011-09-01 19:00:00,Short,1.6176,1.0,Loss,8
2011-09-05 18:00:00,Short,1.61,1.0,Win,8
2011-09-06 13:00:00,Short,1.6118,1.0,Win,8
2011-09-08 16:00:00,Short,1.6011,1.0,Win,8
2011-09-09 14:00:00,Short,1.5947,1.0,Win,8
2011-09-21 13:00:00,Short,1.5659,1.0,Loss,8
2011-09-22 17:00:00,Short,1.5349,1.0,Win,8
2011-09-29 18:00:00,Short,1.5678,1.0,Win,8
2011-10-03 13:00:00,Short,1.5533,1.0,Win,8
2011-10-04 19:00:00,Short,1.54,1.0,Loss,8
2011-10-06 16:00:00,Short,1.5305,1.0,Loss,8
2011-10-12 14:00:00,Short,1.5762,1.0,Win,8
2011-10-21 16:00:00,Short,1.5913,1.0,Loss,8
2011-10-26 19:00:00,Short,1.5902,1.0,Loss,8
2011-10-31 06:00:00,Short,1.5969,1.0,Loss,8
2011-11-03 18:00:00,Short,1.5957,1.0,Loss,8
2011-11-09 12:00:00,Short,1.6005,1.0,Win,8
2011-11-11 18:00:00,Short,1.6077,1.0,Win,8
2011-11-29 13:00:00,Short,1.5618,1.0,Win,8
2011-11-30 14:00:00,Short,1.56,1.0,Loss,8
2011-12-07 17:00:00,Short,1.56716,1.0,Loss,8
2011-12-08 17:00:00,Short,1.5627,1.0,Loss,8
2011-12-09 14:00:00,Short,1.56914,1.0,Win,8
2011-12-12 13:00:00,Short,1.56044,1.0,Win,8
2011-12-20 12:00:00,Short,1.56361,1.0,Loss,8
2011-12-28 17:00:00,Short,1.54689,1.0,Win,8
2012-01-18 17:00:00,Short,1.54053,1.0,Loss,8
2012-01-25 20:00:00,Short,1.56328,1.0,Loss,8
2012-01-27 18:00:00,Short,1.57148,1.0,Win,8
2012-02-01 15:00:00,Short,1.58345,1.0,Win,8
2012-02-03 16:00:00,Short,1.57842,1.0,Loss,8
2012-02-08 18:00:00,Short,1.58172,1.0,Win,8
2012-02-16 18:00:00,Short,1.57924,1.0,Loss,8
2012-02-17 12:00:00,Short,1.584,1.0,Win,8
2012-02-22 12:00:00,Short,1.57214,1.0,Win,8
2012-02-28 19:00:00,Short,1.58791,1.0,Loss,8
2012-02-29 18:00:00,Short,1.59487,1.0,Win,8
2012-03-08 12:00:00,Short,1.57965,1.0,Loss,8
2012-03-09 16:00:00,Short,1.5703,1.0,Win,8
2012-03-13 17:00:00,Short,1.56828,1.0,Loss,8
2012-03-15 20:00:00,Short,1.57233,1.0,Win,8
2012-03-16 16:00:00,Short,1.58516,1.0,Win,8
2012-03-21 13:00:00,Short,1.58666,1.0,Win,8
2012-03-22 13:00:00,Short,1.57986,1.0,Loss,8
2012-03-23 11:00:00,Short,1.58744,1.0,Win,8
2012-03-30 11:00:00,Short,1.60091,1.0,Win,8
2012-04-02 11:00:00,Short,1.60281,1.0,Win,8
2012-04-03 23:00:00,Short,1.5914,1.0,Win,8
2012-04-05 14:00:00,Short,1.58221,1.0,Loss,8
2012-04-18 13:00:00,Short,1.59743,1.0,Loss,8
2012-04-20 13:00:00,Short,1.60932,1.0,Loss,8
2012-04-25 13:00:00,Short,1.60876,1.0,Loss,8
2012-05-01 19:00:00,Short,1.62189,1.0,Loss,8
2012-05-09 17:00:00,Short,1.60875,1.0,Loss,8
2012-05-10 16:00:00,Short,1.61695,1.0,Win,8
2012-05-11 17:00:00,Short,1.60884,1.0,Win,8
2012-05-14 19:00:00,Short,1.61133,1.0,Win,8
2012-05-16 14:00:00,Short,1.59118,1.0,Loss,8
2012-05-17 17:00:00,Short,1.58054,1.0,Win,8
2012-05-23 13:00:00,Short,1.57178,1.0,Win,8
2012-05-25 19:00:00,Short,1.56462,1.0,Loss,8
2012-05-29 20:00:00,Short,1.56278,1.0,Win,8
2012-05-31 13:00:00,Short,1.55181,1.0,Win,8
