UA_Time,Trigger_Direction,HTF_Bullish_Prob_%,Close_Price,Volume_ZScore,Price_ZScore
2017-01-13 10:45:00,Short,25.0,1.2188,0.5121113892604756,2.5526915828654677
2017-01-24 10:45:00,Long,77.7,1.24926,2.44624931335864,-0.9801082756628909
2017-01-30 10:15:00,Long,40.3,1.2545,1.6924651243999025,-1.648552194486421
2017-02-09 10:45:00,Short,50.0,1.25527,0.5490355813134045,1.9985710060210036
2017-02-10 10:15:00,Long,50.0,1.24763,1.186816061027384,-2.8779079884835586
2017-02-16 10:45:00,Short,0.0,1.24901,0.9972350731476829,2.5784290477958542
2017-02-17 10:15:00,Long,50.0,1.24893,2.7573195419796535,-0.623882162296995
2017-02-21 10:15:00,Long,25.0,1.24218,1.1084573435143081,-2.533286263671756
2017-02-23 10:45:00,Short,50.0,1.24635,0.7862624902095245,1.6546240754140613
2017-02-27 10:30:00,Long,25.0,1.24,2.6091344724876024,-1.5131963966226896
2017-02-27 10:45:00,Long,25.0,1.24088,1.046607807537181,-1.0084990081955036
2017-03-03 10:30:00,Long,0.0,1.22531,0.6612695591868397,-2.498073572005059
2017-03-06 10:30:00,Long,0.0,1.22688,1.2540007940924849,-2.6148616850353577
2017-03-10 10:30:00,Short,0.0,1.21654,1.460075491951273,0.9911567140514291
2017-03-16 10:15:00,Short,25.0,1.22901,2.5360271257996607,1.1479232934781483
2017-03-20 10:45:00,Short,71.1,1.24176,1.2874585524416384,3.0039688335686163
2017-03-23 10:15:00,Short,94.0,1.2494,1.8425239956568018,1.3763437399465044
2017-11-06 10:15:00,Short,0.0,1.30842,1.5387387733671332,2.403863537981921
2017-11-15 10:15:00,Short,50.0,1.31829,1.250005378713987,2.297418631654108
2017-11-27 10:15:00,Short,71.4,1.3335,1.231369433165186,2.2174960250235096
2017-12-26 10:15:00,Short,25.0,1.33741,1.7748205855258026,0.715872530112339
2017-12-26 10:30:00,Short,25.0,1.33748,1.9987839195645025,0.8026207761159212
2017-12-28 10:15:00,Short,25.0,1.34525,0.8839431221956497,2.1976988323986437
2017-12-28 10:30:00,Short,25.0,1.34551,0.798070964722033,2.2068893993743908
2018-01-04 10:30:00,Short,67.1,1.35334,0.9191634910801141,2.916810857772261
2018-01-19 10:15:00,Short,89.0,1.39272,1.4331326169854244,2.3526807898074136
2018-01-26 10:15:00,Short,92.3,1.42319,2.228435287124722,1.6033260535310594
2018-01-26 10:45:00,Short,92.3,1.42355,0.6195978638389005,1.566468149916989
2018-01-30 10:15:00,Long,36.1,1.40049,1.6095244404097828,-2.0451483156217067
2018-01-30 10:30:00,Long,36.1,1.40075,0.8480671488656409,-1.823129688588869
2018-02-05 10:30:00,Short,35.4,1.4131,2.1334594539231544,1.8018100121177454
2018-02-09 10:15:00,Short,25.0,1.3951,1.2838743469340252,0.8967405106586251
2018-02-15 10:15:00,Short,25.0,1.40482,0.7675593348147207,2.5934111758745733
2018-02-20 10:15:00,Long,17.2,1.39572,2.1412965593916016,-1.6173371716484408
2018-02-20 10:30:00,Long,17.2,1.39623,0.6898564946472685,-1.2382976635234682
2018-02-27 10:45:00,Short,50.0,1.39801,0.9935628929105242,1.790377740651037
2018-03-01 10:15:00,Short,0.0,1.37665,0.7398504514618705,1.5868179344821425
2018-03-01 10:45:00,Short,0.0,1.3767,0.9793506725887652,1.6657198977680416
2018-03-07 10:15:00,Long,50.0,1.38725,0.8381723778223398,-2.667939828179049
2018-03-07 10:30:00,Long,50.0,1.3872,0.7368698252911198,-2.53582321719005
2018-03-08 10:30:00,Long,25.0,1.38885,0.7233266956103896,-2.7425897473965866
2018-03-08 10:45:00,Long,25.0,1.38846,1.2115236487472547,-3.1671002331796854
2018-10-31 10:45:00,Short,25.0,1.2724,0.9886009161909199,3.575570246168676
2018-11-01 10:15:00,Short,25.0,1.28793,0.7359878587763297,1.5468535440157742
2018-11-01 10:30:00,Short,25.0,1.28746,0.5943711131525958,1.3700434153414887
2018-11-06 10:45:00,Short,54.9,1.30769,0.9499442134134635,2.153820554046741
2018-11-08 10:30:00,Short,87.4,1.31433,0.8148970160774938,2.347639403115022
2018-11-13 10:15:00,Short,35.0,1.28927,1.1261265451393474,2.08227172106496
2018-11-14 10:15:00,Long,25.4,1.29734,1.7304860433803655,-1.10175922025891
2018-11-19 10:15:00,Short,0.0,1.28637,0.8542207702850394,2.9582414977893574
2018-11-19 10:45:00,Short,0.0,1.2868,0.5726327010108376,2.6008017839624116
2018-11-20 10:45:00,Long,50.0,1.28427,2.30080527461335,-2.1341018543733714
2018-11-26 10:30:00,Short,50.0,1.28392,0.8495698172449346,2.990846232810006
2018-11-27 10:15:00,Long,0.0,1.27457,0.6566368644118471,-3.1384521119440896
2018-12-03 10:15:00,Short,0.0,1.27974,0.7448072880816661,1.5645131111275223
2018-12-03 10:45:00,Short,0.0,1.28067,0.7270566438192874,1.8370390875271263
2018-12-07 10:30:00,Long,50.0,1.27561,2.8731204046265373,-2.083300578946521
2019-01-04 10:15:00,Short,0.0,1.26544,0.5714868325438991,2.4851545680356364
2019-01-04 10:30:00,Short,0.0,1.2667,1.4571887165305355,3.53546576812903
2019-01-16 10:15:00,Short,39.9,1.28843,0.8222024075776292,2.134220000657344
2019-01-18 10:30:00,Long,63.4,1.29427,0.9565024235320587,-3.3817968419052455
2019-01-21 10:45:00,Long,85.1,1.28479,1.2972120830860012,-2.8544333292526507
2019-02-06 10:45:00,Short,0.0,1.29643,1.4665018090422486,2.0150378160972475
2019-02-07 10:15:00,Long,25.0,1.29105,1.32398123183961,-3.26417728005596
2019-02-07 10:30:00,Long,25.0,1.29113,0.6069397729236768,-2.8183983452587342
2019-02-11 10:15:00,Long,25.0,1.29189,1.0826370334204005,-2.2118031865756334
2019-02-11 10:30:00,Long,25.0,1.29205,0.7109565630335664,-1.826662127036343
2019-02-11 10:45:00,Long,25.0,1.29178,0.5564791175014201,-2.126212858547571
2019-02-19 10:45:00,Short,50.0,1.29238,2.1424071273674876,1.1675760724413493
2019-02-20 10:15:00,Long,50.0,1.3034,2.104139707878358,-3.042847531687546
2019-02-25 10:15:00,Short,34.1,1.30881,2.186560139552083,2.692461006423947
2019-02-27 10:30:00,Short,93.4,1.32791,1.0840807751658592,2.873198157773054
2019-02-27 10:45:00,Short,93.4,1.3278,0.7627191767624744,2.5605513136225326
2019-03-05 10:45:00,Short,29.3,1.31811,1.1814627599422984,1.4078643423707304
2019-03-07 10:15:00,Long,7.6,1.3162,0.8120161835034136,-2.553001971901185
2019-03-11 10:15:00,Short,0.0,1.30017,2.1603266148534623,1.0539377111083896
2019-03-14 10:15:00,Short,50.0,1.33193,0.5294020553614642,1.3387293750814167
2019-03-14 10:45:00,Short,50.0,1.33067,0.9724003990379471,0.8993804612124715
2019-03-28 10:15:00,Long,25.0,1.31385,0.7729507922515274,-1.869787636022904
2019-03-28 10:30:00,Long,25.0,1.31467,0.8469836021351825,-1.510697883320476
2019-03-29 10:30:00,Long,25.0,1.3034,2.2985970770937407,-1.6883361828765135
2019-05-01 10:00:00,Short,25.0,1.30449,0.5052361089547596,1.570414882834867
2019-10-28 10:15:00,Short,40.1,1.28381,1.4099004452344341,1.8826292645564584
2019-11-12 10:45:00,Long,25.0,1.28228,0.9008203566136412,-3.691158576014289
2019-11-18 10:15:00,Short,50.1,1.29506,1.0168262779979658,2.1385289961672767
2019-11-21 10:45:00,Short,63.9,1.29407,1.9601680235863193,3.2826445727796
2019-11-26 10:15:00,Long,3.7,1.2872,1.1393037882187849,-3.304785445267809
2019-11-26 10:45:00,Long,3.7,1.28753,0.889151359465919,-2.231488247409164
2019-12-09 10:30:00,Short,91.4,1.31535,1.4751913638844467,0.6164110728746182
2019-12-19 10:30:00,Short,1.9,1.3107,1.3086030323018287,1.8124960294157313
2019-12-20 10:30:00,Short,0.0,1.30301,0.971042217311371,2.057485236126764
2019-12-27 10:30:00,Short,50.0,1.30464,1.6011952210133424,3.5025619408007684
2019-12-30 10:45:00,Long,50.0,1.30921,2.1774810153157786,-0.6151531147708118
2020-01-08 10:45:00,Short,61.2,1.31659,1.8247610489118382,3.1198142699973523
2020-01-17 10:45:00,Short,50.0,1.3093,0.8305269982673935,3.0069704427311854
2020-01-24 10:45:00,Short,43.4,1.31381,1.6609846978171972,3.3743099878459284
2020-01-28 10:15:00,Long,13.9,1.30123,1.8209068354066968,-3.404800401756039
2020-01-28 10:30:00,Long,13.9,1.30156,1.6084325158594148,-2.798983018663115
2020-01-30 10:30:00,Long,25.0,1.29886,0.8876094387346478,-2.7395101595735407
2020-02-04 10:30:00,Long,25.0,1.29731,1.1066143195380593,-1.2682394811005167
2020-02-11 10:15:00,Long,0.0,1.29037,0.8457376335942139,-1.9225825138169301
2020-02-11 10:30:00,Long,0.0,1.29022,0.7555289245319614,-2.1003658751021517
2020-02-13 10:30:00,Short,50.0,1.29681,2.265323032145046,1.7875565953746702
2020-02-18 10:15:00,Long,30.1,1.29825,1.5277455328171583,-2.849888727304254
2020-02-18 10:45:00,Long,30.1,1.29779,0.5721171627695266,-2.8124420420200145
2020-02-20 10:30:00,Long,17.4,1.28862,1.9012959440266466,-2.790987534587876
2020-02-25 10:15:00,Short,25.0,1.29568,1.2618089210258607,2.683897726040329
2020-03-02 10:15:00,Long,0.0,1.27867,1.7403932561202198,-1.983109128676511
2020-03-02 10:45:00,Long,0.0,1.27806,0.9339674688643248,-2.1753379956200254
2020-03-04 10:30:00,Long,50.0,1.27932,1.1077704784322269,-1.9312737093122798
2020-03-09 10:15:00,Short,50.1,1.31548,0.7929910719070506,1.8555682640905398
2020-03-12 10:30:00,Long,14.3,1.2793,0.5368377491281113,-2.5134829495741275
2020-03-13 10:45:00,Short,0.3,1.25925,0.644325680635082,1.536854884530101
2020-03-17 10:15:00,Long,0.0,1.22098,1.0364027263227602,-2.322606123613807
2020-03-17 10:45:00,Long,0.0,1.22061,0.9029420292650043,-2.2642714970268285
2020-03-18 10:15:00,Long,0.0,1.20474,0.7069988331038076,-1.8195881956385722
2020-03-18 10:30:00,Long,0.0,1.20526,0.9545471053137645,-1.5597383858264802
2020-03-20 10:15:00,Short,0.0,1.18499,0.8272311824647924,2.2456425790213377
2020-03-24 10:30:00,Short,0.0,1.16744,1.0740121496297226,1.4599883936941551
2020-03-27 10:15:00,Long,50.0,1.2165,2.0661682786691897,-1.0324812457343115
2020-10-26 10:45:00,Long,7.9,1.30167,1.0626923205734946,-1.0570655511661005
2020-11-04 10:45:00,Long,0.0,1.29255,0.824076200060384,-1.7263081075213247
2020-11-06 10:15:00,Short,50.0,1.31441,0.789924537093939,1.0600713764321406
2020-11-19 10:30:00,Long,66.9,1.32248,1.3820095902721614,-1.058476958056107
2020-11-24 10:15:00,Short,70.8,1.33727,0.7356850297839895,3.9963143397328187
2020-12-01 10:15:00,Short,27.6,1.33924,1.3823569718258606,2.4955655731202246
2020-12-02 10:30:00,Long,77.5,1.3371,0.5251602007285767,-3.054508277301874
2020-12-04 10:30:00,Long,46.0,1.344,2.417302036151305,-2.1605445987397482
2020-12-10 10:15:00,Long,54.6,1.33179,1.931269846574928,-2.100834856062325
2020-12-14 10:15:00,Short,0.0,1.33884,1.4279004297396434,1.6924769597827887
2020-12-16 10:15:00,Short,50.0,1.35034,1.0848770432766959,3.4668544583719947
2020-12-16 10:30:00,Short,50.0,1.34995,1.7629765647172904,2.8809258373010724
2020-12-21 10:30:00,Long,69.4,1.32782,0.9740296940311723,-1.7271572793364305
2020-12-23 10:30:00,Short,34.7,1.34223,1.324050339120023,1.3033360186588983
2020-12-23 10:45:00,Short,34.7,1.34198,0.5804170822430965,1.1711645313428152
2020-12-29 10:30:00,Short,26.0,1.35135,0.7299481033603006,1.926652288359853
2020-12-30 10:45:00,Short,0.7,1.35517,1.1131133553216794,1.383929499597223
2021-01-06 10:15:00,Short,44.1,1.36382,1.4254721611905767,1.1260336809267755
2021-01-06 10:30:00,Short,44.1,1.36389,0.5045587002689939,1.1539802200924807
2021-01-14 10:45:00,Short,50.0,1.3659,0.9445734728267626,1.9475121578224748
2021-01-22 10:30:00,Long,68.4,1.36821,2.107012714126667,-1.5030363679720862
2021-01-26 10:30:00,Long,32.0,1.36249,0.9412821507066516,-1.9793709649219438
2021-01-29 10:15:00,Long,27.7,1.36753,0.6220908131737534,-2.8511535543611264
2021-01-29 10:45:00,Long,27.7,1.36899,0.8161174825709707,-1.708287178275642
2021-02-04 10:15:00,Long,25.0,1.35854,1.4902125643862536,-1.9159009461560799
2021-02-22 10:15:00,Long,88.6,1.39957,1.0380469477134404,-1.5762702433456075
2021-03-05 10:30:00,Long,50.0,1.3853,1.10366418101436,-2.935206023233438
2021-03-12 10:30:00,Long,50.0,1.39337,0.6749992976265239,-2.5125131817599984
2021-03-24 10:45:00,Long,25.0,1.36935,1.343656234035531,-1.5280434456172731
2021-11-01 10:30:00,Long,25.0,1.3669,0.9296211517580194,-1.0934399814367977
2021-11-01 10:45:00,Long,25.0,1.36576,1.6032009550598318,-2.222581802525559
2021-11-04 10:30:00,Long,50.0,1.36414,0.908427544508122,-1.9234072805559992
2021-11-11 10:30:00,Long,25.0,1.33859,1.2640981957900757,-2.0876996662296587
2021-11-17 10:30:00,Short,50.0,1.34456,0.5680645908304555,1.558834160347225
2021-11-30 10:15:00,Short,25.0,1.33358,0.5062257057202176,2.4087221088202613
2021-12-03 10:30:00,Long,0.0,1.32692,2.2746651601114576,-2.766903138591687
2021-12-15 10:15:00,Short,25.0,1.32633,0.956562822972298,3.1892731880397793
2021-12-21 10:45:00,Short,28.5,1.32395,1.3052542891355248,2.652662358236765
2022-01-04 10:45:00,Short,64.2,1.34911,1.7879850662776071,1.9173160609918478
2022-01-05 10:15:00,Short,90.0,1.35514,1.532867844978877,3.9890360972015606
2022-01-13 10:15:00,Short,87.2,1.37429,2.1289566104607536,3.7046654018344594
2022-01-13 10:30:00,Short,87.2,1.37428,1.2081346142935594,3.2075072689512507
2022-01-21 10:30:00,Long,50.5,1.35685,1.1301110225617432,-2.483816032730027
2022-01-24 10:45:00,Long,25.0,1.35363,0.8947916289713511,-2.3013549713347063
2022-01-25 10:30:00,Short,0.0,1.34912,2.5028123819283046,1.7894052499126476
2022-01-31 10:45:00,Short,25.0,1.34324,0.8527363938018807,1.670300367924808
2022-02-01 10:45:00,Short,25.0,1.34802,1.2205196642723972,2.688168026806619
2022-02-10 10:45:00,Short,78.4,1.35515,2.004010797809966,2.8836559811519327
2022-02-15 10:15:00,Short,0.0,1.35597,1.0999793653436991,3.850695607056703
2022-02-18 10:15:00,Short,64.6,1.36313,0.7928214196730874,2.843946299747943
2022-02-22 10:15:00,Long,19.5,1.35782,1.5837312655224869,-1.4690754432216966
2022-02-22 10:45:00,Long,19.5,1.35788,0.7356678062453593,-1.2394430625184087
2022-02-24 10:30:00,Long,32.0,1.34635,0.727187605977684,-2.3578453438455806
2022-02-25 10:30:00,Long,25.0,1.33771,0.6601086243480325,-1.0249716800383277
2022-11-01 10:30:00,Short,34.5,1.15255,0.7388837599727238,1.1392304247755247
2022-11-08 10:15:00,Long,50.0,1.14619,2.0366297847523707,-2.3517453378610615
2022-11-08 10:30:00,Long,50.0,1.14743,0.9075060993590799,-1.5960793745731718
2022-11-11 10:30:00,Short,25.0,1.17407,0.7238551367996441,1.955257440090913
2022-11-14 10:15:00,Short,63.4,1.18027,0.6035866210431546,0.5778819485584162
2022-11-15 10:15:00,Short,51.4,1.18316,1.4993136858895568,2.7985101495689912
2022-11-15 10:30:00,Short,51.4,1.18371,0.9629105578356781,2.73626277659514
2022-11-17 10:15:00,Short,68.3,1.19458,0.8233979178776577,2.310817002030001
2022-11-21 10:45:00,Long,61.9,1.18144,0.7820951177024665,-1.5086917611313637
2022-11-28 10:15:00,Short,55.5,1.20824,1.7080085879910951,1.1860300047543342
2022-12-05 10:15:00,Long,52.3,1.22651,1.166516899961357,-1.7745643886219875
2022-12-05 10:45:00,Long,52.3,1.22879,1.2362225513122942,-0.7739460473665225
2022-12-09 10:15:00,Long,71.3,1.22426,2.882366646522761,-0.5644251240018516
2022-12-12 10:30:00,Short,73.6,1.22465,0.7061432090759269,0.726197232077653
2022-12-12 10:45:00,Short,73.6,1.22544,1.1747245013022363,1.344508606652723
2022-12-19 10:15:00,Short,55.0,1.22055,1.7086031231419692,2.1492900874472602
2022-12-19 10:45:00,Short,55.0,1.22085,1.9662874574406806,2.14783761102614
2022-12-20 10:45:00,Short,0.0,1.21827,1.3914858969030663,2.2819279384720006
2022-12-21 10:45:00,Long,0.0,1.21514,0.734666713623319,-1.8563851893524406
2022-12-22 10:15:00,Short,0.0,1.21382,1.8784980900776256,1.6305880784028985
2023-01-04 10:30:00,Short,0.0,1.20597,1.084218827226305,2.8174476898848915
2023-01-04 10:45:00,Short,0.0,1.20443,0.884824091329752,2.0569678292321876
2023-01-05 10:15:00,Long,25.0,1.20161,1.996152339848716,-1.9258995983467326
2023-01-06 10:30:00,Long,0.0,1.18878,0.701132620003484,-2.2385703307794316
2023-01-09 10:30:00,Short,0.0,1.21632,0.6050055411222367,1.7937970564977856
2023-01-13 10:30:00,Short,43.4,1.22343,1.3671651350159415,2.419673255630901
2023-01-13 10:45:00,Short,43.4,1.22322,1.112219523542425,2.1066865945045254
2023-01-17 10:30:00,Short,82.6,1.22239,0.5605529979818997,2.612676958424076
2023-01-17 10:45:00,Short,82.6,1.22129,1.1251083789392593,1.4822613025144862
2023-01-19 10:30:00,Short,61.6,1.23462,0.580661308129286,1.3859058898135956
2023-01-26 10:15:00,Short,82.0,1.24157,2.6929954549891524,2.159957443824639
2023-01-27 10:15:00,Long,78.4,1.23632,1.547477724169924,-1.9897693034205384
2023-02-07 10:15:00,Long,0.0,1.20167,2.064443926972046,-1.2545241357613217
2023-02-08 10:15:00,Short,25.0,1.20898,0.8891606525724688,3.010378707453769
2023-02-08 10:45:00,Short,25.0,1.20856,0.9061219596665195,2.248682978743068
2023-02-10 10:45:00,Short,50.0,1.21309,1.938083622012242,2.2923807544888715
2023-02-20 10:15:00,Short,0.0,1.20444,1.3145273699950115,1.2190387772920654
2023-02-24 10:30:00,Short,0.0,1.2035,1.8505700572434698,3.3330247751236275
2023-03-02 10:15:00,Long,0.3,1.1964,1.4995402878769086,-2.267087096151722
2023-03-10 10:15:00,Short,25.0,1.19368,1.2276425402249151,1.345995325486128
2023-03-10 10:45:00,Short,25.0,1.19386,1.0498639976184352,1.302002501912474
2023-03-16 10:15:00,Short,13.5,1.20958,1.8114365533439178,2.263070624959238
2023-03-16 10:30:00,Short,13.5,1.20976,1.260158885144986,2.2417636040434292
2023-03-24 10:30:00,Long,84.7,1.22443,1.1918531386262061,-3.455919201663565
2023-10-30 10:30:00,Long,50.0,1.21019,1.0860871636077176,-1.6721819644153886
2023-10-31 10:15:00,Short,25.0,1.21653,2.357322029606004,1.0546049285315473
2023-11-15 10:30:00,Long,55.2,1.24663,1.240686999052959,-2.5160079292395747
2023-11-24 10:15:00,Short,61.3,1.25443,2.625220167421536,2.140802754368666
2023-12-01 10:45:00,Short,41.4,1.26568,0.9985118039631904,1.8019983455063084
2023-12-07 10:30:00,Short,0.5,1.25705,1.538160214592694,1.5178036959902
2024-01-02 10:15:00,Short,43.3,1.27489,0.7694309323012873,2.4857639979716772
2024-01-19 10:15:00,Long,50.0,1.26737,0.5427236443599829,-3.037052534721988
2024-02-02 10:15:00,Short,25.0,1.27608,0.7674809282846863,2.904649836895849
2024-03-06 10:15:00,Short,55.7,1.27164,1.9383770542236431,2.3877155609027723
2024-03-22 10:45:00,Long,50.0,1.25972,0.6892064792197148,-2.1071823381350403
2024-11-08 10:15:00,Long,25.0,1.29512,1.0078739417430378,-2.286999766672294
2024-11-08 10:30:00,Long,25.0,1.2953,0.5227323966646666,-1.9859671781847785
2024-11-22 10:45:00,Long,0.0,1.25534,1.4491570349756624,-2.847038516695873
2024-12-19 10:15:00,Short,0.0,1.26219,1.176251651804194,2.7074892337810406
2024-12-20 10:30:00,Short,0.0,1.25135,1.109360498718225,2.0462979205312477
2025-01-07 10:30:00,Short,25.0,1.25475,1.6585707318983318,1.5931456961293495
2025-01-08 10:30:00,Long,25.0,1.24526,0.7352147058231289,-3.2044955591804674
2025-01-09 10:15:00,Long,0.0,1.22833,0.5450434868104067,-1.9383370231845976
2025-01-14 10:30:00,Short,0.0,1.22248,2.1878736136918473,1.0786063106420491
2025-01-16 10:15:00,Long,50.0,1.2203,0.7173112350427474,-2.137804168653155
2025-01-16 10:30:00,Long,50.0,1.22023,0.9887539773745,-2.0535229308381067
2025-01-21 10:15:00,Long,25.0,1.22546,1.1560957764091935,-1.7898948863432995
2025-01-21 10:30:00,Long,25.0,1.22476,1.2543812188633512,-1.9620412265567857
2025-01-21 10:45:00,Long,25.0,1.22568,0.7551200388650298,-1.5339822369191423
2025-01-23 10:15:00,Long,58.9,1.22984,0.6231405184330223,-2.4366257271840146
2025-01-24 10:45:00,Short,57.0,1.2404,0.6140241429178768,1.2967672820063627
2025-02-24 10:45:00,Long,90.7,1.26478,2.4969659243504396,-0.5901774669460926
2025-03-10 10:15:00,Long,86.3,1.28895,1.3121646081913694,-2.5128542189214054
2025-03-18 10:15:00,Short,56.5,1.29991,1.0417377169353572,2.3445819325357538
2025-03-24 10:15:00,Short,6.3,1.29539,1.3307323868125798,2.4550379241984888
2025-03-24 10:30:00,Short,6.3,1.29522,1.006991222802307,2.150547228325837
2025-11-04 10:15:00,Long,50.0,1.31055,1.4692833038540825,-2.7096677910377616
2025-11-04 10:30:00,Long,50.0,1.31025,1.5296554239409705,-2.7997080152046747
2025-11-05 10:15:00,Short,25.0,1.30366,1.3946275631332434,2.6125578226305257
2025-11-13 10:30:00,Short,2.4,1.31348,1.171941136336262,1.468415248663627
2025-11-14 10:15:00,Long,60.4,1.31211,0.6307354201141159,-1.8001481598679407
2025-12-12 10:15:00,Long,81.5,1.3384,0.564217196018332,-1.8947480936907737
