Datetime_Kyiv,Direction,Entry_Price,Judas_Long,HTF_Bullish_Prob,Outcome,Hold_Bars,Judas_Short
2023-04-05 12:00:00,Long,1.24874,1.0,82.4,Loss,8,
2023-04-10 10:00:00,Long,1.24155,1.0,58.4,Loss,8,
2023-04-11 10:00:00,Short,1.24126,,45.1,Loss,8,1.0
2023-04-12 10:00:00,Short,1.24316,,38.3,Loss,8,1.0
2023-04-13 10:00:00,Long,1.24871,1.0,58.2,Win,8,
2023-04-17 11:00:00,Short,1.2413,,25.8,Win,8,1.0
2023-04-19 13:00:00,Short,1.24138,,25.0,Loss,8,1.0
2023-04-20 11:00:00,Short,1.24212,,50.0,Loss,8,1.0
2023-04-24 13:00:00,Short,1.24303,,0.0,Loss,8,1.0
2023-04-27 12:00:00,Long,1.24722,1.0,50.0,Loss,8,
2023-05-01 16:00:00,Long,1.25551,1.0,78.0,Loss,8,
2023-05-04 10:00:00,Short,1.25725,,24.1,Win,8,1.0
2023-05-09 12:00:00,Long,1.26086,1.0,87.4,Win,8,
2023-05-17 16:00:00,Long,1.24692,1.0,50.0,Win,8,
2023-05-24 11:00:00,Short,1.24095,,0.0,Win,8,1.0
2023-05-25 14:00:00,Short,1.23565,,25.0,Win,8,1.0
2023-05-29 11:00:00,Short,1.23399,,50.0,Loss,8,1.0
2023-06-19 12:00:00,Long,1.28175,1.0,94.6,Loss,8,
2023-06-20 11:00:00,Long,1.28021,1.0,70.3,Loss,8,
2023-06-21 11:00:00,Short,1.27357,,42.1,Win,8,1.0
2023-06-22 16:00:00,Short,1.27489,,35.6,Win,8,1.0
2023-06-26 12:00:00,Short,1.27369,,42.5,Win,8,1.0
2023-06-27 11:00:00,Short,1.27344,,28.8,Loss,8,1.0
2023-06-29 12:00:00,Short,1.26457,,0.0,Win,8,1.0
2023-07-03 17:00:00,Long,1.2696,1.0,50.0,Loss,8,
2023-07-04 11:00:00,Short,1.26962,,50.0,Loss,8,1.0
2023-07-05 12:00:00,Long,1.2712,1.0,50.0,Loss,8,
2023-07-10 10:00:00,Long,1.2809,1.0,58.0,Loss,8,
2023-07-12 16:00:00,Long,1.29476,1.0,92.3,Win,8,
2023-07-13 10:00:00,Long,1.30095,1.0,93.2,Win,8,
2023-07-17 11:00:00,Long,1.31026,1.0,95.9,Loss,8,
2023-07-24 11:00:00,Short,1.28487,,0.0,Win,8,1.0
2023-07-25 13:00:00,Short,1.28337,,0.0,Loss,8,1.0
2023-07-26 10:00:00,Short,1.28905,,25.0,Loss,8,1.0
2023-07-27 14:00:00,Short,1.29575,,50.0,Win,8,1.0
2023-07-31 16:00:00,Short,1.28533,,25.0,Win,8,1.0
2023-08-09 12:00:00,Short,1.27538,,0.0,Win,8,1.0
2023-08-14 13:00:00,Short,1.26962,,0.0,Win,8,1.0
2023-08-15 11:00:00,Short,1.26919,,0.0,Loss,8,1.0
2023-08-17 12:00:00,Short,1.27121,,50.0,Loss,8,1.0
2023-08-21 17:00:00,Short,1.27392,,0.0,Loss,8,1.0
2023-08-22 14:00:00,Short,1.27645,,28.2,Win,8,1.0
2023-08-28 11:00:00,Short,1.25745,,0.0,Loss,8,1.0
2023-08-29 10:00:00,Short,1.2612,,25.0,Win,8,1.0
2023-09-07 10:00:00,Short,1.24806,,0.0,Win,8,1.0
2023-09-11 12:00:00,Short,1.25193,,25.0,Loss,8,1.0
2023-09-12 10:00:00,Long,1.25119,1.0,50.0,Loss,8,
2023-09-13 18:00:00,Short,1.24905,,25.0,Loss,8,1.0
2023-09-18 10:00:00,Short,1.23877,,0.0,Win,8,1.0
2023-09-25 11:00:00,Short,1.22413,,0.0,Win,8,1.0
2023-09-27 17:00:00,Short,1.21413,,0.0,Win,8,1.0
2023-10-02 11:00:00,Short,1.21939,,50.0,Win,8,1.0
2023-10-03 18:00:00,Short,1.20785,,25.0,Win,8,1.0
2023-10-10 11:00:00,Long,1.22305,1.0,52.0,Win,8,
2023-10-11 14:00:00,Long,1.22914,1.0,58.4,Win,8,
2023-10-12 15:00:00,Long,1.23126,1.0,67.7,Loss,8,
2023-10-16 12:00:00,Short,1.21593,,18.1,Loss,8,1.0
2023-10-18 14:00:00,Short,1.21811,,0.0,Win,8,1.0
2023-10-19 18:00:00,Short,1.21431,,25.0,Win,8,1.0
2023-10-23 12:00:00,Short,1.21615,,25.0,Loss,8,1.0
2023-10-24 11:00:00,Short,1.22622,,25.0,Win,8,1.0
2023-10-30 11:00:00,Long,1.21281,1.0,50.0,Win,8,
2023-10-31 14:00:00,Short,1.21587,,50.0,Win,8,1.0
2023-11-01 10:00:00,Short,1.21436,,25.0,Win,8,1.0
2023-11-02 16:00:00,Short,1.21825,,25.0,Loss,8,1.0
2023-11-07 10:00:00,Long,1.23263,1.0,79.0,Loss,8,
2023-11-08 16:00:00,Long,1.22808,1.0,85.6,Win,8,
2023-11-09 12:00:00,Short,1.22736,,32.3,Win,8,1.0
2023-11-13 16:00:00,Short,1.22387,,8.0,Loss,8,1.0
2023-11-14 13:00:00,Short,1.22801,,4.2,Loss,8,1.0
2023-11-16 10:00:00,Long,1.23969,1.0,55.7,Win,8,
2023-11-20 12:00:00,Short,1.24712,,19.9,Loss,8,1.0
2023-11-28 10:00:00,Long,1.26263,1.0,86.2,Win,8,
2024-01-02 11:00:00,Short,1.27171,,43.3,Win,8,1.0
2024-01-03 10:00:00,Short,1.26414,,28.9,Win,8,1.0
2024-01-04 15:00:00,Short,1.26728,,25.0,Loss,8,1.0
2024-01-11 15:00:00,Short,1.27105,,25.7,Loss,8,1.0
2024-01-15 12:00:00,Long,1.27304,1.0,72.6,Win,8,
2024-01-17 16:00:00,Short,1.26412,,0.0,Loss,8,1.0
2024-01-22 11:00:00,Long,1.27046,1.0,50.0,Win,8,
2024-01-23 14:00:00,Long,1.27102,1.0,50.0,Loss,8,
2024-01-25 14:00:00,Short,1.27246,,50.0,Win,8,1.0
2024-02-01 14:00:00,Long,1.26732,1.0,50.0,Win,8,
2024-02-05 11:00:00,Short,1.26008,,25.0,Win,8,1.0
2024-02-06 10:00:00,Short,1.25516,,0.0,Loss,8,1.0
2024-02-12 10:00:00,Short,1.26223,,50.0,Loss,8,1.0
2024-02-13 15:00:00,Short,1.25927,,25.0,Win,8,1.0
2024-02-19 10:00:00,Short,1.26159,,50.0,Win,8,1.0
2024-02-20 10:00:00,Short,1.25879,,50.0,Loss,8,1.0
2024-02-21 12:00:00,Long,1.2621,1.0,50.0,Win,8,
2024-02-22 15:00:00,Short,1.26281,,50.0,Loss,8,1.0
2024-02-26 10:00:00,Short,1.26706,,46.0,Loss,8,1.0
2024-02-27 15:00:00,Long,1.26817,1.0,67.2,Win,8,
2024-02-28 18:00:00,Long,1.26675,1.0,65.7,Loss,8,
2024-02-29 12:00:00,Short,1.26574,,35.9,Win,8,1.0
2024-03-11 12:00:00,Long,1.28465,1.0,81.8,Loss,8,
2024-03-13 15:00:00,Short,1.27909,,40.0,Loss,8,1.0
2024-03-18 11:00:00,Short,1.27347,,4.8,Win,8,1.0
2024-03-26 13:00:00,Short,1.26528,,25.0,Win,8,1.0
2024-03-27 10:00:00,Short,1.26218,,50.0,Loss,8,1.0
2024-03-28 16:00:00,Short,1.26353,,25.0,Win,8,1.0
2024-04-03 13:00:00,Short,1.25723,,0.0,Loss,8,1.0
2024-04-04 15:00:00,Short,1.26504,,25.0,Win,8,1.0
2024-04-09 10:00:00,Short,1.26541,,26.3,Loss,8,1.0
2024-04-11 13:00:00,Short,1.2535,,3.6,Loss,8,1.0
2024-04-15 18:00:00,Short,1.24503,,0.0,Win,8,1.0
2024-04-16 14:00:00,Short,1.24463,,0.0,Win,8,1.0
2024-04-18 10:00:00,Short,1.24716,,50.0,Win,8,1.0
2024-04-23 14:00:00,Short,1.23504,,0.0,Loss,8,1.0
2024-04-25 17:00:00,Short,1.2473,,50.0,Loss,8,1.0
2024-05-01 13:00:00,Short,1.24903,,47.0,Win,8,1.0
2024-05-07 10:00:00,Long,1.2546,1.0,55.4,Win,8,
2024-05-09 17:00:00,Short,1.24973,,0.5,Loss,8,1.0
2024-05-13 10:00:00,Short,1.25249,,50.0,Loss,8,1.0
2024-05-14 10:00:00,Long,1.25584,1.0,50.3,Win,8,
2024-05-20 12:00:00,Long,1.27048,1.0,84.9,Win,8,
2024-05-21 17:00:00,Long,1.27109,1.0,96.2,Loss,8,
2024-05-23 13:00:00,Long,1.27241,1.0,95.1,Loss,8,
2024-05-28 11:00:00,Long,1.27729,1.0,86.2,Win,8,
2024-05-29 15:00:00,Long,1.27482,1.0,86.9,Loss,8,
2024-06-05 11:00:00,Long,1.27721,1.0,60.0,Loss,8,
2024-06-11 10:00:00,Short,1.27196,,26.3,Win,8,1.0
2024-06-13 16:00:00,Long,1.2784,1.0,50.2,Loss,8,
2024-06-18 18:00:00,Short,1.26885,,25.0,Loss,8,1.0
2024-06-25 13:00:00,Short,1.26904,,50.0,Win,8,1.0
2024-06-27 11:00:00,Short,1.2633,,25.0,Loss,8,1.0
2024-07-01 11:00:00,Short,1.26633,,25.0,Win,8,1.0
2024-07-02 13:00:00,Long,1.26327,1.0,50.0,Win,8,
2024-07-04 13:00:00,Short,1.27492,,30.2,Loss,8,1.0
2024-07-08 11:00:00,Long,1.28136,1.0,75.2,Win,8,
2024-07-09 12:00:00,Long,1.28051,1.0,87.4,Loss,8,
2024-07-10 11:00:00,Short,1.27921,,44.1,Loss,8,1.0
2024-07-16 11:00:00,Long,1.29686,1.0,95.0,Loss,8,
2024-07-18 11:00:00,Long,1.29995,1.0,94.3,Loss,8,
2024-07-22 15:00:00,Short,1.29244,,24.5,Loss,8,1.0
2024-07-25 12:00:00,Short,1.28856,,0.0,Win,8,1.0
2024-07-31 17:00:00,Short,1.28398,,25.0,Loss,8,1.0
2024-08-05 12:00:00,Short,1.2762,,0.0,Loss,8,1.0
2024-08-07 17:00:00,Short,1.27164,,25.0,Win,8,1.0
2024-08-08 11:00:00,Short,1.27002,,25.0,Loss,8,1.0
2024-08-12 10:00:00,Short,1.27657,,50.0,Loss,8,1.0
2024-08-14 18:00:00,Long,1.28553,1.0,50.3,Loss,8,
2024-08-15 12:00:00,Short,1.28436,,37.6,Loss,8,1.0
2024-08-19 10:00:00,Short,1.29618,,37.6,Loss,8,1.0
2024-08-21 13:00:00,Long,1.30268,1.0,97.4,Win,8,
2024-08-22 10:00:00,Long,1.3092,1.0,97.4,Win,8,
2024-08-26 12:00:00,Long,1.31975,1.0,73.1,Win,8,
2024-08-28 10:00:00,Long,1.32295,1.0,73.8,Loss,8,
2024-08-29 13:00:00,Long,1.31935,1.0,71.7,Loss,8,
2024-09-02 11:00:00,Short,1.31343,,26.0,Loss,8,1.0
2024-09-04 13:00:00,Short,1.31169,,0.0,Loss,8,1.0
2024-09-05 10:00:00,Short,1.3143,,50.0,Loss,8,1.0
2024-09-10 16:00:00,Short,1.30701,,0.0,Loss,8,1.0
2024-09-12 10:00:00,Short,1.30429,,25.0,Loss,8,1.0
2024-09-17 11:00:00,Long,1.32169,1.0,50.1,Loss,8,
2024-09-23 15:00:00,Long,1.33124,1.0,94.0,Win,8,
2024-09-30 18:00:00,Long,1.34124,1.0,66.1,Loss,8,
2024-10-02 13:00:00,Short,1.32917,,16.7,Win,8,1.0
2024-10-08 12:00:00,Short,1.30993,,0.0,Win,8,1.0
2024-10-10 12:00:00,Short,1.30737,,25.0,Win,8,1.0
2024-10-14 11:00:00,Short,1.30617,,25.0,Win,8,1.0
2024-10-17 17:00:00,Short,1.29967,,0.0,Loss,8,1.0
2024-10-22 12:00:00,Short,1.29888,,0.0,Win,8,1.0
2024-10-23 10:00:00,Short,1.29698,,0.0,Win,8,1.0
2024-10-30 11:00:00,Short,1.30007,,50.0,Win,8,1.0
2024-10-31 15:00:00,Short,1.29356,,50.0,Win,8,1.0
2024-11-06 15:00:00,Long,1.28642,1.0,50.0,Win,8,
2024-11-07 10:00:00,Short,1.29265,,25.0,Loss,8,1.0
2024-11-13 14:00:00,Short,1.2745,,0.0,Win,8,1.0
2024-11-14 18:00:00,Short,1.27051,,0.0,Win,8,1.0
2024-11-19 18:00:00,Long,1.26658,1.0,50.0,Win,8,
2024-11-20 10:00:00,Short,1.26763,,25.0,Win,8,1.0
2024-11-21 15:00:00,Long,1.26471,1.0,50.0,Loss,8,
2024-11-25 16:00:00,Short,1.25855,,0.0,Win,8,1.0
2024-11-26 18:00:00,Short,1.25435,,50.0,Loss,8,1.0
2024-11-28 12:00:00,Long,1.26653,1.0,50.0,Win,8,
2025-01-07 13:00:00,Short,1.25394,,25.0,Win,8,1.0
2025-01-15 10:00:00,Short,1.22059,,25.0,Loss,8,1.0
2025-01-16 13:00:00,Long,1.22094,1.0,50.0,Win,8,
2025-01-21 15:00:00,Long,1.22782,1.0,50.0,Win,8,
2025-01-22 15:00:00,Short,1.23448,,50.0,Win,8,1.0
2025-01-23 11:00:00,Long,1.23166,1.0,58.9,Win,8,
2025-01-27 10:00:00,Long,1.24573,1.0,61.6,Win,8,
2025-01-28 11:00:00,Long,1.24481,1.0,89.6,Loss,8,
2025-01-30 18:00:00,Short,1.24495,,40.1,Win,8,1.0
2025-02-03 11:00:00,Short,1.22924,,15.7,Loss,8,1.0
2025-02-10 13:00:00,Short,1.24017,,25.0,Win,8,1.0
2025-02-11 12:00:00,Short,1.23602,,25.0,Loss,8,1.0
2025-02-12 10:00:00,Short,1.24421,,0.0,Loss,8,1.0
2025-02-18 16:00:00,Long,1.26062,1.0,68.4,Win,8,
2025-02-24 10:00:00,Long,1.26478,1.0,90.7,Loss,8,
2025-02-25 10:00:00,Long,1.26196,1.0,61.4,Win,8,
2025-03-06 14:00:00,Long,1.28862,1.0,68.1,Loss,8,
2025-03-10 11:00:00,Long,1.29086,1.0,86.3,Loss,8,
2025-03-13 11:00:00,Long,1.29592,1.0,92.6,Loss,8,
2025-03-18 14:00:00,Long,1.29695,1.0,58.2,Win,8,
2025-03-19 13:00:00,Long,1.29767,1.0,85.0,Win,8,
2025-03-24 13:00:00,Short,1.29442,,6.3,Win,8,1.0
2025-03-25 10:00:00,Long,1.29121,1.0,50.0,Win,8,
2025-03-27 15:00:00,Short,1.29275,,0.0,Loss,8,1.0
2025-03-31 11:00:00,Short,1.29563,,25.0,Win,8,1.0
2025-04-07 11:00:00,Short,1.28942,,8.1,Win,8,1.0
2025-04-08 16:00:00,Short,1.27753,,0.0,Win,8,1.0
2025-04-10 12:00:00,Short,1.28689,,50.0,Loss,8,1.0
2025-04-22 17:00:00,Long,1.33748,1.0,94.8,Loss,8,
2025-04-29 16:00:00,Long,1.34091,1.0,67.2,Loss,8,
2025-04-30 10:00:00,Long,1.34009,1.0,67.7,Loss,8,
2025-05-01 13:00:00,Short,1.33153,,34.4,Win,8,1.0
2025-05-05 18:00:00,Short,1.33055,,0.0,Win,8,1.0
2025-05-07 11:00:00,Short,1.33513,,50.0,Win,8,1.0
2025-05-13 10:00:00,Short,1.31977,,0.0,Loss,8,1.0
2025-05-14 17:00:00,Short,1.33167,,0.0,Win,8,1.0
2025-05-15 11:00:00,Short,1.32674,,50.0,Loss,8,1.0
2025-05-20 12:00:00,Short,1.33732,,25.1,Win,8,1.0
2025-05-21 11:00:00,Short,1.34121,,12.9,Loss,8,1.0
2025-05-22 15:00:00,Long,1.34197,1.0,56.9,Loss,8,
2025-05-27 13:00:00,Long,1.35452,1.0,93.2,Loss,8,
2025-05-29 12:00:00,Short,1.34597,,37.4,Loss,8,1.0
2025-06-04 17:00:00,Short,1.35366,,5.6,Loss,8,1.0
2025-06-09 11:00:00,Short,1.35643,,33.9,Win,8,1.0
2025-06-10 17:00:00,Long,1.35328,1.0,50.9,Loss,8,
2025-06-17 11:00:00,Long,1.3565,1.0,54.2,Loss,8,
2025-06-18 14:00:00,Short,1.34411,,25.0,Win,8,1.0
2025-06-19 13:00:00,Short,1.3421,,0.0,Loss,8,1.0
2025-06-23 12:00:00,Short,1.34144,,50.0,Loss,8,1.0
2025-06-25 11:00:00,Short,1.36139,,25.0,Loss,8,1.0
2025-07-01 10:00:00,Short,1.3739,,40.4,Win,8,1.0
2025-07-03 16:00:00,Short,1.36149,,31.0,Loss,8,1.0
2025-07-09 11:00:00,Short,1.35855,,0.0,Win,8,1.0
2025-07-10 12:00:00,Short,1.36055,,25.0,Win,8,1.0
2025-07-15 10:00:00,Short,1.34345,,0.0,Win,8,1.0
2025-07-16 11:00:00,Short,1.33934,,0.0,Loss,8,1.0
2025-07-22 12:00:00,Long,1.34895,1.0,50.0,Win,8,
2025-07-23 10:00:00,Long,1.35327,1.0,50.0,Win,8,
2025-07-29 14:00:00,Short,1.33502,,5.0,Loss,8,1.0
2025-07-30 14:00:00,Short,1.33633,,0.0,Win,8,1.0
2025-07-31 11:00:00,Short,1.32588,,25.0,Win,8,1.0
2025-08-06 11:00:00,Long,1.33027,1.0,50.0,Win,8,
2025-08-07 12:00:00,Short,1.33688,,50.0,Loss,8,1.0
2025-08-19 16:00:00,Short,1.35093,,38.1,Win,8,1.0
2025-08-20 15:00:00,Short,1.34714,,25.3,Win,8,1.0
2025-08-21 15:00:00,Short,1.34543,,6.2,Win,8,1.0
2025-08-25 11:00:00,Short,1.35032,,25.0,Win,8,1.0
2025-08-26 16:00:00,Short,1.34786,,0.0,Loss,8,1.0
2025-08-28 15:00:00,Short,1.35144,,0.0,Win,8,1.0
2025-09-04 13:00:00,Short,1.34397,,0.0,Win,8,1.0
2025-09-09 10:00:00,Short,1.35661,,50.0,Win,8,1.0
2025-09-10 11:00:00,Long,1.35332,1.0,50.9,Win,8,
2025-09-17 12:00:00,Long,1.36399,1.0,91.8,Win,8,
2025-09-23 12:00:00,Short,1.35035,,0.0,Loss,8,1.0
2025-09-25 11:00:00,Short,1.34372,,0.0,Win,8,1.0
2025-09-29 12:00:00,Short,1.34354,,25.0,Win,8,1.0
2025-09-30 12:00:00,Short,1.34454,,50.0,Loss,8,1.0
2025-10-01 13:00:00,Short,1.34643,,25.0,Loss,8,1.0
2025-10-02 14:00:00,Short,1.34801,,50.0,Win,8,1.0
2025-10-08 18:00:00,Short,1.34207,,7.3,Win,8,1.0
2025-10-15 11:00:00,Short,1.33497,,0.0,Loss,8,1.0
2025-10-16 14:00:00,Short,1.34337,,50.0,Loss,8,1.0
2025-10-20 12:00:00,Long,1.34274,1.0,50.0,Loss,8,
2025-10-27 15:00:00,Short,1.33344,,0.0,Loss,8,1.0
2025-11-05 12:00:00,Short,1.3025,,25.0,Loss,8,1.0
2025-11-10 12:00:00,Short,1.31597,,50.0,Loss,8,1.0
2025-11-11 15:00:00,Long,1.3171,1.0,50.0,Loss,8,
2025-11-12 10:00:00,Short,1.31165,,0.0,Loss,8,1.0
2025-11-17 11:00:00,Short,1.31642,,44.7,Loss,8,1.0
2025-11-18 14:00:00,Long,1.31526,1.0,50.6,Loss,8,
2025-11-20 14:00:00,Short,1.30569,,0.0,Loss,8,1.0
2025-11-24 15:00:00,Short,1.31053,,25.0,Win,8,1.0
2025-11-25 10:00:00,Short,1.31094,,25.0,Loss,8,1.0
2025-11-26 13:00:00,Long,1.31722,1.0,50.0,Win,8,
2025-11-27 15:00:00,Long,1.32429,1.0,50.8,Loss,8,
2026-01-07 13:00:00,Long,1.34998,1.0,50.0,Loss,8,
2026-01-13 12:00:00,Short,1.34712,,25.0,Win,8,1.0
2026-01-14 15:00:00,Short,1.34443,,50.0,Win,8,1.0
2026-01-15 11:00:00,Short,1.34365,,25.0,Win,8,1.0
2026-01-19 11:00:00,Short,1.34055,,0.0,Loss,8,1.0
2026-01-20 14:00:00,Short,1.34453,,25.0,Win,8,1.0
2026-01-21 15:00:00,Long,1.34415,1.0,50.0,Loss,8,
2026-01-22 13:00:00,Short,1.34204,,25.0,Loss,8,1.0
2026-01-26 10:00:00,Long,1.36621,1.0,61.4,Win,8,
2026-01-27 10:00:00,Long,1.36743,1.0,77.4,Win,8,
2026-01-28 12:00:00,Long,1.37924,1.0,86.4,Loss,8,
2026-01-29 13:00:00,Long,1.37941,1.0,93.4,Loss,8,
2026-02-02 12:00:00,Short,1.37016,,39.4,Win,8,1.0
2026-02-03 18:00:00,Short,1.36988,,26.6,Win,8,1.0
2026-02-04 11:00:00,Short,1.37085,,44.8,Win,8,1.0
2026-02-05 13:00:00,Long,1.36116,1.0,55.5,Loss,8,
2026-02-10 16:00:00,Short,1.3677,,25.0,Win,8,1.0
2026-02-11 15:00:00,Short,1.36414,,25.0,Win,8,1.0
2026-02-12 12:00:00,Short,1.36383,,25.0,Win,8,1.0
2026-02-16 11:00:00,Short,1.36444,,0.0,Win,8,1.0
2026-02-18 12:00:00,Short,1.35661,,25.0,Win,8,1.0
2026-02-19 12:00:00,Short,1.34885,,0.0,Win,8,1.0
2026-02-24 10:00:00,Long,1.34845,1.0,50.0,Win,8,
2026-02-25 10:00:00,Short,1.35164,,25.0,Loss,8,1.0
