Datetime,Profile_Type,Close_Price,Price_ZScore
2016-09-01 07:00:00-04:00,Bearish Setup Detected,1.32448,2.753990826913514
2016-09-01 08:00:00-04:00,Bearish Setup Detected,1.32534,2.6710364615408047
2016-09-01 09:00:00-04:00,Bearish Setup Detected,1.32623,2.594485855813027
2016-09-01 10:00:00-04:00,Bearish Setup Detected,1.32984,2.9287721930953388
2016-09-06 09:00:00-04:00,Bearish Setup Detected,1.33876,3.4855004717377334
2016-09-06 10:00:00-04:00,Bearish Setup Detected,1.34279,4.254964451059426
2016-09-06 11:00:00-04:00,Bearish Setup Detected,1.34272,3.5831499582473247
2016-09-06 12:00:00-04:00,Bearish Setup Detected,1.34218,3.002937464161071
2016-09-06 13:00:00-04:00,Bearish Setup Detected,1.34319,2.9404045492336963
2016-09-06 14:00:00-04:00,Bearish Setup Detected,1.344,2.8287429035341214
2016-09-09 09:00:00-04:00,Bullish Setup Detected,1.32469,-3.032880516168983
2016-09-13 09:00:00-04:00,Bullish Setup Detected,1.3194,-2.703096364591328
2016-09-13 10:00:00-04:00,Bullish Setup Detected,1.31807,-2.7716594479525893
2016-09-13 11:00:00-04:00,Bullish Setup Detected,1.31817,-2.5476568084233624
2016-09-16 08:00:00-04:00,Bullish Setup Detected,1.31312,-2.947236152810425
2016-09-16 09:00:00-04:00,Bullish Setup Detected,1.31085,-3.272785423977652
2016-09-16 10:00:00-04:00,Bullish Setup Detected,1.30783,-3.5637012795911867
2016-09-16 11:00:00-04:00,Bullish Setup Detected,1.30878,-3.0714272670892675
2016-09-16 12:00:00-04:00,Bullish Setup Detected,1.30745,-3.0376576734086163
2016-09-16 13:00:00-04:00,Bullish Setup Detected,1.30266,-3.4759441352990583
2016-09-16 14:00:00-04:00,Bullish Setup Detected,1.29999,-3.4096650821665957
2016-09-16 15:00:00-04:00,Bullish Setup Detected,1.30079,-2.9114330843144587
2016-09-16 16:00:00-04:00,Bullish Setup Detected,1.3,-2.728348914814111
2016-09-18 17:00:00-04:00,Bullish Setup Detected,1.29984,-2.5105861288107385
2016-09-20 10:00:00-04:00,Bullish Setup Detected,1.29475,-2.570719999362785
2016-09-22 09:00:00-04:00,Bearish Setup Detected,1.31112,2.5977867827848153
2016-09-27 12:00:00-04:00,Bearish Setup Detected,1.302,2.82279335159511
2016-09-29 13:00:00-04:00,Bullish Setup Detected,1.29589,-3.260639766171203
2016-10-03 02:00:00-04:00,Bullish Setup Detected,1.29024,-2.5190537426186768
2016-10-03 03:00:00-04:00,Bullish Setup Detected,1.28572,-3.6264700753230334
2016-10-03 04:00:00-04:00,Bullish Setup Detected,1.28763,-2.7561538109078465
2016-10-03 05:00:00-04:00,Bullish Setup Detected,1.28772,-2.522688600823119
2016-10-03 09:00:00-04:00,Bullish Setup Detected,1.28412,-2.7291744736140218
2016-10-03 10:00:00-04:00,Bullish Setup Detected,1.28343,-2.658145527211379
2016-10-06 07:00:00-04:00,Bullish Setup Detected,1.26612,-3.8372953363862052
2016-10-06 08:00:00-04:00,Bullish Setup Detected,1.26362,-4.154236497767593
2016-10-06 09:00:00-04:00,Bullish Setup Detected,1.26417,-3.358844709833668
2016-10-06 10:00:00-04:00,Bullish Setup Detected,1.26454,-2.8931667544252906
2016-10-06 11:00:00-04:00,Bullish Setup Detected,1.26446,-2.6611701925994162
2016-10-06 14:00:00-04:00,Bullish Setup Detected,1.26029,-3.0709741291063173
2016-10-06 15:00:00-04:00,Bullish Setup Detected,1.26143,-2.5207006001581433
2016-10-06 19:00:00-04:00,Bullish Setup Detected,1.23874,-4.8404153837372
2016-10-06 20:00:00-04:00,Bullish Setup Detected,1.23967,-3.8354262980142995
2016-10-06 21:00:00-04:00,Bullish Setup Detected,1.23996,-3.278215006132832
2016-10-06 22:00:00-04:00,Bullish Setup Detected,1.24328,-2.627355874672901
2016-10-07 05:00:00-04:00,Bullish Setup Detected,1.2315,-2.5236928362985496
2016-10-11 12:00:00-04:00,Bullish Setup Detected,1.21572,-3.0265557400720615
2016-10-11 13:00:00-04:00,Bullish Setup Detected,1.21141,-3.203020210162127
2016-10-11 14:00:00-04:00,Bullish Setup Detected,1.21345,-2.6785192510695772
2016-10-11 15:00:00-04:00,Bullish Setup Detected,1.21265,-2.543640489242253
2016-10-18 05:00:00-04:00,Bearish Setup Detected,1.22897,2.989038672262882
2016-10-20 08:00:00-04:00,Bullish Setup Detected,1.22319,-3.4589273260704854
2016-10-20 09:00:00-04:00,Bullish Setup Detected,1.22313,-3.191446759112705
2016-10-21 08:00:00-04:00,Bullish Setup Detected,1.21791,-3.0842613039893547
2016-10-25 09:00:00-04:00,Bullish Setup Detected,1.21063,-4.970553722052329
2016-10-25 10:00:00-04:00,Bullish Setup Detected,1.21322,-3.3790328520402606
2016-10-31 13:00:00-04:00,Bearish Setup Detected,1.22276,2.810120531866911
2016-10-31 14:00:00-04:00,Bearish Setup Detected,1.22446,3.2204826029595797
2016-10-31 15:00:00-04:00,Bearish Setup Detected,1.22372,2.6049577002435997
2016-11-02 07:00:00-04:00,Bearish Setup Detected,1.23166,2.8574592453037675
2016-11-02 08:00:00-04:00,Bearish Setup Detected,1.23154,2.6585215695981206
2016-11-02 09:00:00-04:00,Bearish Setup Detected,1.23245,2.752099729149773
2016-11-03 06:00:00-04:00,Bearish Setup Detected,1.24367,3.3104430425909506
2016-11-03 07:00:00-04:00,Bearish Setup Detected,1.24233,2.729894588677854
2016-11-03 08:00:00-04:00,Bearish Setup Detected,1.24752,3.25176980280083
2016-11-03 09:00:00-04:00,Bearish Setup Detected,1.24468,2.522675087712797
2016-11-08 22:00:00-05:00,Bearish Setup Detected,1.24856,3.262228199281224
2016-11-08 23:00:00-05:00,Bearish Setup Detected,1.25366,4.3108232392106025
2016-11-09 00:00:00-05:00,Bearish Setup Detected,1.25058,3.027850779342793
2016-11-10 11:00:00-05:00,Bearish Setup Detected,1.25218,2.5298091286271367
2016-11-10 12:00:00-05:00,Bearish Setup Detected,1.25421,2.733126135801277
2016-11-10 13:00:00-05:00,Bearish Setup Detected,1.25801,3.1703868141794858
2016-11-10 14:00:00-05:00,Bearish Setup Detected,1.2563,2.5642402545350014
2016-11-18 08:00:00-05:00,Bullish Setup Detected,1.23434,-3.033670680156387
2016-11-18 09:00:00-05:00,Bullish Setup Detected,1.23452,-2.6802290406777387
2016-11-18 10:00:00-05:00,Bullish Setup Detected,1.23113,-3.3041462808631223
2016-11-18 11:00:00-05:00,Bullish Setup Detected,1.23259,-2.6036940278008642
2016-11-27 21:00:00-05:00,Bearish Setup Detected,1.25261,3.7309133894205244
2016-11-27 22:00:00-05:00,Bearish Setup Detected,1.25104,2.6717142140432326
2016-11-28 07:00:00-05:00,Bullish Setup Detected,1.23928,-2.5837124545802763
2016-12-01 05:00:00-05:00,Bearish Setup Detected,1.25941,3.6167477230064944
2016-12-01 06:00:00-05:00,Bearish Setup Detected,1.26221,3.8234815066734287
2016-12-01 07:00:00-05:00,Bearish Setup Detected,1.26454,3.762367636847341
2016-12-01 08:00:00-05:00,Bearish Setup Detected,1.26907,3.984608443143601
2016-12-07 04:00:00-05:00,Bullish Setup Detected,1.25902,-2.978426174028768
2016-12-07 05:00:00-05:00,Bullish Setup Detected,1.25889,-2.7140071384377484
2016-12-12 08:00:00-05:00,Bearish Setup Detected,1.265,3.0303022453118293
2016-12-12 09:00:00-05:00,Bearish Setup Detected,1.26589,3.437133979303047
2016-12-12 10:00:00-05:00,Bearish Setup Detected,1.26686,3.3846044585934068
2016-12-12 11:00:00-05:00,Bearish Setup Detected,1.26756,3.2107431758713054
2016-12-12 12:00:00-05:00,Bearish Setup Detected,1.26943,3.3999693350458835
2016-12-12 13:00:00-05:00,Bearish Setup Detected,1.26812,2.6717406509414396
2016-12-14 14:00:00-05:00,Bullish Setup Detected,1.26,-3.290538683445631
2016-12-14 15:00:00-05:00,Bullish Setup Detected,1.25496,-4.240329242891131
2016-12-14 16:00:00-05:00,Bullish Setup Detected,1.25595,-3.3490780439963186
2016-12-14 17:00:00-05:00,Bullish Setup Detected,1.2539,-3.3873532110777633
2016-12-14 18:00:00-05:00,Bullish Setup Detected,1.25346,-3.074539998969134
2016-12-14 19:00:00-05:00,Bullish Setup Detected,1.2521,-2.996164347961897
2016-12-15 10:00:00-05:00,Bullish Setup Detected,1.24082,-2.5300550336214105
2016-12-15 11:00:00-05:00,Bullish Setup Detected,1.23882,-2.5585624458646965
2016-12-22 10:00:00-05:00,Bullish Setup Detected,1.22966,-3.178161571212384
2016-12-22 11:00:00-05:00,Bullish Setup Detected,1.23012,-2.7641571140180625
2016-12-22 12:00:00-05:00,Bullish Setup Detected,1.2301,-2.5331703885069072
2016-12-22 13:00:00-05:00,Bullish Setup Detected,1.22932,-2.633188588350383
2016-12-22 14:00:00-05:00,Bullish Setup Detected,1.22856,-2.6822305963487993
2016-12-22 16:00:00-05:00,Bullish Setup Detected,1.22779,-2.514948503546144
2016-12-28 05:00:00-05:00,Bullish Setup Detected,1.22333,-3.034635503923738
2016-12-28 06:00:00-05:00,Bullish Setup Detected,1.22314,-2.843858075845191
2016-12-28 07:00:00-05:00,Bullish Setup Detected,1.2208,-3.7146560953832317
2016-12-28 08:00:00-05:00,Bullish Setup Detected,1.22063,-3.289743305965317
2016-12-28 09:00:00-05:00,Bullish Setup Detected,1.22028,-3.0532174569439725
2016-12-30 04:00:00-05:00,Bearish Setup Detected,1.23128,2.541832173346882
2016-12-30 08:00:00-05:00,Bearish Setup Detected,1.23427,2.760283276580915
2016-12-30 09:00:00-05:00,Bearish Setup Detected,1.23837,3.464928120203758
2016-12-30 10:00:00-05:00,Bearish Setup Detected,1.23607,2.6029423915041168
2017-01-05 10:00:00-05:00,Bearish Setup Detected,1.24246,3.2577636047997736
2017-01-05 11:00:00-05:00,Bearish Setup Detected,1.24122,2.6845320969300683
2017-01-05 12:00:00-05:00,Bearish Setup Detected,1.24179,2.570736343100143
2017-01-05 13:00:00-05:00,Bearish Setup Detected,1.24264,2.510555146085333
2017-01-11 04:00:00-05:00,Bullish Setup Detected,1.21221,-2.648574969984072
2017-01-11 07:00:00-05:00,Bullish Setup Detected,1.21157,-2.594010571781574
2017-01-11 09:00:00-05:00,Bullish Setup Detected,1.2104,-2.866834333041065
2017-01-11 10:00:00-05:00,Bullish Setup Detected,1.20703,-3.9229258883651754
2017-01-11 13:00:00-05:00,Bearish Setup Detected,1.22285,3.093063605491515
2017-01-12 02:00:00-05:00,Bearish Setup Detected,1.22599,2.573346787086607
2017-01-12 03:00:00-05:00,Bearish Setup Detected,1.22846,2.9005894255197706
2017-01-15 17:00:00-05:00,Bullish Setup Detected,1.20444,-3.295839382473275
2017-01-15 18:00:00-05:00,Bullish Setup Detected,1.20368,-3.044941224601021
2017-01-15 19:00:00-05:00,Bullish Setup Detected,1.20482,-2.5654793489223278
2017-01-15 20:00:00-05:00,Bullish Setup Detected,1.20336,-2.573475431104617
2017-01-17 07:00:00-05:00,Bearish Setup Detected,1.23184,3.219495346044582
2017-01-17 08:00:00-05:00,Bearish Setup Detected,1.23329,3.0860293014791402
2017-01-17 09:00:00-05:00,Bearish Setup Detected,1.23887,3.333742077982324
2017-01-17 10:00:00-05:00,Bearish Setup Detected,1.23853,2.948575343919717
2017-01-17 11:00:00-05:00,Bearish Setup Detected,1.23832,2.6563485726648612
2017-01-22 21:00:00-05:00,Bearish Setup Detected,1.24209,2.5228629394198805
2017-01-23 02:00:00-05:00,Bearish Setup Detected,1.2457,2.5645724400815535
2017-01-25 04:00:00-05:00,Bearish Setup Detected,1.25879,2.642388687968762
2017-01-25 11:00:00-05:00,Bearish Setup Detected,1.2618,2.515483484146255
2017-01-30 11:00:00-05:00,Bullish Setup Detected,1.24741,-2.803123688811691
2017-01-31 04:00:00-05:00,Bullish Setup Detected,1.24154,-3.016218807851099
2017-02-07 02:00:00-05:00,Bullish Setup Detected,1.24295,-2.510455519018186
2017-02-07 03:00:00-05:00,Bullish Setup Detected,1.23708,-4.3493699021759635
2017-02-07 04:00:00-05:00,Bullish Setup Detected,1.23659,-3.823946777369621
2017-02-07 05:00:00-05:00,Bullish Setup Detected,1.23768,-3.0839657749896077
2017-02-07 06:00:00-05:00,Bullish Setup Detected,1.23779,-2.740536535525244
2017-02-07 07:00:00-05:00,Bullish Setup Detected,1.23708,-2.671952922061041
2017-02-07 08:00:00-05:00,Bullish Setup Detected,1.23678,-2.5148465728396396
2017-02-10 06:00:00-05:00,Bullish Setup Detected,1.24525,-2.550249873617718
2017-02-16 05:00:00-05:00,Bearish Setup Detected,1.25133,2.556466241674398
2017-02-23 10:00:00-05:00,Bearish Setup Detected,1.25473,3.241901922045917
2017-02-23 11:00:00-05:00,Bearish Setup Detected,1.25471,2.89535734293567
2017-02-23 12:00:00-05:00,Bearish Setup Detected,1.25442,2.5415551825585796
2017-02-28 16:00:00-05:00,Bullish Setup Detected,1.23767,-2.911245524761212
2017-02-28 17:00:00-05:00,Bullish Setup Detected,1.2376,-2.7014746031369814
2017-03-01 06:00:00-05:00,Bullish Setup Detected,1.23174,-2.975988759413351
2017-03-01 07:00:00-05:00,Bullish Setup Detected,1.23054,-2.9637329503679575
2017-03-01 08:00:00-05:00,Bullish Setup Detected,1.22983,-2.827926647488252
2017-03-01 09:00:00-05:00,Bullish Setup Detected,1.22972,-2.595306129681879
2017-03-13 02:00:00-04:00,Bearish Setup Detected,1.22138,3.8824457292907812
2017-03-13 03:00:00-04:00,Bearish Setup Detected,1.22212,3.706240953447112
2017-03-13 04:00:00-04:00,Bearish Setup Detected,1.22153,2.9376253355794395
2017-03-13 07:00:00-04:00,Bearish Setup Detected,1.22252,2.8091594533524282
2017-03-13 09:00:00-04:00,Bearish Setup Detected,1.22322,2.7077017769226703
2017-03-15 14:00:00-04:00,Bearish Setup Detected,1.22932,3.029547245917707
2017-03-15 15:00:00-04:00,Bearish Setup Detected,1.22971,2.8824488866887976
2017-03-15 16:00:00-04:00,Bearish Setup Detected,1.2289,2.501176304907942
2017-03-16 08:00:00-04:00,Bearish Setup Detected,1.23686,2.675914978285904
2017-03-21 05:00:00-04:00,Bearish Setup Detected,1.24589,3.6866549043554713
2017-03-21 06:00:00-04:00,Bearish Setup Detected,1.24673,3.468169885939668
2017-03-21 07:00:00-04:00,Bearish Setup Detected,1.24618,2.899726239071822
2017-03-21 09:00:00-04:00,Bearish Setup Detected,1.24667,2.5793473297778915
2017-03-21 11:00:00-04:00,Bearish Setup Detected,1.24791,2.5568857147174504
2017-03-21 12:00:00-04:00,Bearish Setup Detected,1.24885,2.5715635008705955
2017-03-23 06:00:00-04:00,Bearish Setup Detected,1.25092,2.554239440691278
2017-03-23 09:00:00-04:00,Bearish Setup Detected,1.25182,2.7220748900006546
2017-03-23 10:00:00-04:00,Bearish Setup Detected,1.2522,2.713287464413118
2017-03-23 11:00:00-04:00,Bearish Setup Detected,1.25255,2.654028127164899
2017-03-23 12:00:00-04:00,Bearish Setup Detected,1.25267,2.5148529313265806
2017-03-27 03:00:00-04:00,Bearish Setup Detected,1.25633,3.001345017981392
2017-03-27 04:00:00-04:00,Bearish Setup Detected,1.257,2.958824579147567
2017-03-27 05:00:00-04:00,Bearish Setup Detected,1.25879,3.2755432163962257
2017-03-27 06:00:00-04:00,Bearish Setup Detected,1.25856,2.8647068619014484
2017-03-27 07:00:00-04:00,Bearish Setup Detected,1.25909,2.752612506452011
2017-03-27 08:00:00-04:00,Bearish Setup Detected,1.26,2.754193360657867
2017-03-28 14:00:00-04:00,Bullish Setup Detected,1.24512,-2.559003867320497
2017-03-28 19:00:00-04:00,Bullish Setup Detected,1.24161,-2.7771235283685107
2017-03-28 20:00:00-04:00,Bullish Setup Detected,1.24093,-2.6690612964021
2017-03-28 21:00:00-04:00,Bullish Setup Detected,1.23996,-2.6209798522604744
2017-03-31 11:00:00-04:00,Bearish Setup Detected,1.2535,2.7492666631025906
2017-03-31 12:00:00-04:00,Bearish Setup Detected,1.25414,2.732574517781886
2017-04-07 04:00:00-04:00,Bullish Setup Detected,1.24334,-3.163502029529388
2017-04-07 05:00:00-04:00,Bullish Setup Detected,1.24312,-3.1782948366299864
2017-04-07 06:00:00-04:00,Bullish Setup Detected,1.24252,-3.1750519479749495
2017-04-07 07:00:00-04:00,Bullish Setup Detected,1.24195,-3.1108845681492836
2017-04-07 08:00:00-04:00,Bullish Setup Detected,1.23999,-3.585214440617463
2017-04-07 09:00:00-04:00,Bullish Setup Detected,1.23925,-3.4132303455527544
2017-04-07 10:00:00-04:00,Bullish Setup Detected,1.2391,-3.0585034601092755
2017-04-07 11:00:00-04:00,Bullish Setup Detected,1.23976,-2.5427110863825413
2017-04-07 12:00:00-04:00,Bullish Setup Detected,1.23846,-2.7301420467663577
2017-04-07 13:00:00-04:00,Bullish Setup Detected,1.23756,-2.743361492849733
2017-04-11 10:00:00-04:00,Bearish Setup Detected,1.2488,3.5914640906965003
2017-04-11 11:00:00-04:00,Bearish Setup Detected,1.24826,2.971977878343804
2017-04-11 12:00:00-04:00,Bearish Setup Detected,1.24823,2.6753591258493787
2017-04-11 13:00:00-04:00,Bearish Setup Detected,1.24843,2.5072735813317206
2017-04-17 09:00:00-04:00,Bearish Setup Detected,1.25676,2.833483101452965
2017-04-17 10:00:00-04:00,Bearish Setup Detected,1.25931,3.7058127030682213
2017-04-17 11:00:00-04:00,Bearish Setup Detected,1.25864,2.959377102102378
2017-04-17 12:00:00-04:00,Bearish Setup Detected,1.25855,2.638877847778661
2017-04-18 06:00:00-04:00,Bearish Setup Detected,1.26523,3.770982894881217
2017-04-18 07:00:00-04:00,Bearish Setup Detected,1.26681,3.679088531805598
2017-04-18 08:00:00-04:00,Bearish Setup Detected,1.27188,4.206305812371223
2017-04-18 09:00:00-04:00,Bearish Setup Detected,1.27385,3.8818765870689336
2017-04-18 10:00:00-04:00,Bearish Setup Detected,1.27641,3.6951506145272153
2017-04-18 11:00:00-04:00,Bearish Setup Detected,1.27669,3.249990869765913
2017-04-18 12:00:00-04:00,Bearish Setup Detected,1.27657,2.8803017141483647
2017-04-18 13:00:00-04:00,Bearish Setup Detected,1.28298,3.324545713489358
2017-04-18 14:00:00-04:00,Bearish Setup Detected,1.28488,3.1353157335894775
2017-04-18 15:00:00-04:00,Bearish Setup Detected,1.28437,2.7649031983792516
2017-04-18 16:00:00-04:00,Bearish Setup Detected,1.28433,2.5213585879408678
2017-04-27 02:00:00-04:00,Bearish Setup Detected,1.28811,2.6147237878237948
2017-04-27 03:00:00-04:00,Bearish Setup Detected,1.28914,2.9441873000252023
2017-04-27 04:00:00-04:00,Bearish Setup Detected,1.28869,2.5021125536122173
2017-04-27 05:00:00-04:00,Bearish Setup Detected,1.29015,2.9538322609604406
2017-04-27 06:00:00-04:00,Bearish Setup Detected,1.28989,2.5918357740239006
2017-05-11 07:00:00-04:00,Bullish Setup Detected,1.28569,-4.745006767390819
2017-05-11 08:00:00-04:00,Bullish Setup Detected,1.28626,-3.699256692061971
2017-05-11 09:00:00-04:00,Bullish Setup Detected,1.28682,-3.058723135529072
2017-05-11 10:00:00-04:00,Bullish Setup Detected,1.2875,-2.5503044107967803
2017-05-17 06:00:00-04:00,Bearish Setup Detected,1.29711,3.456788026487131
2017-05-17 07:00:00-04:00,Bearish Setup Detected,1.29622,2.6730353265063207
2017-05-17 08:00:00-04:00,Bearish Setup Detected,1.29699,2.816357523501548
2017-05-17 10:00:00-04:00,Bearish Setup Detected,1.29713,2.513005648287025
2017-05-18 04:00:00-04:00,Bearish Setup Detected,1.3019,2.78697226149367
2017-05-18 05:00:00-04:00,Bearish Setup Detected,1.30375,3.0172804809255434
2017-05-18 06:00:00-04:00,Bearish Setup Detected,1.3033,2.6266933998532327
2017-05-24 11:00:00-04:00,Bullish Setup Detected,1.29339,-2.6503259514210478
2017-05-24 12:00:00-04:00,Bullish Setup Detected,1.29317,-2.6104101799802755
2017-05-25 20:00:00-04:00,Bullish Setup Detected,1.29096,-2.7851809504286344
2017-05-25 21:00:00-04:00,Bullish Setup Detected,1.28728,-3.890133955398963
2017-05-25 22:00:00-04:00,Bullish Setup Detected,1.28887,-2.8352722589643267
2017-05-25 23:00:00-04:00,Bullish Setup Detected,1.28882,-2.5924806956795847
2017-05-26 00:00:00-04:00,Bullish Setup Detected,1.28804,-2.620919224015257
2017-05-26 07:00:00-04:00,Bullish Setup Detected,1.2837,-2.523824230608244
2017-05-26 08:00:00-04:00,Bullish Setup Detected,1.28137,-2.7826665326042113
2017-05-26 09:00:00-04:00,Bullish Setup Detected,1.27974,-2.8237132017617155
2017-05-26 10:00:00-04:00,Bullish Setup Detected,1.27909,-2.6762549964627427
2017-05-31 10:00:00-04:00,Bearish Setup Detected,1.29106,3.1673308651400256
2017-05-31 11:00:00-04:00,Bearish Setup Detected,1.29037,2.6138292922945583
2017-06-05 07:00:00-04:00,Bearish Setup Detected,1.29124,2.5473185469342337
2017-06-05 09:00:00-04:00,Bearish Setup Detected,1.29332,3.4934776526804883
2017-06-05 10:00:00-04:00,Bearish Setup Detected,1.2929,2.8785364920231804
2017-06-07 09:00:00-04:00,Bearish Setup Detected,1.2945,2.6810341230551034
2017-06-07 10:00:00-04:00,Bearish Setup Detected,1.29579,3.1874043069498503
2017-06-07 13:00:00-04:00,Bearish Setup Detected,1.29568,2.7619779503232116
2017-06-07 15:00:00-04:00,Bearish Setup Detected,1.2964,2.7160067953889313
2017-06-08 17:00:00-04:00,Bullish Setup Detected,1.27423,-5.186261816851287
2017-06-08 18:00:00-04:00,Bullish Setup Detected,1.28009,-3.1456211497110567
2017-06-08 19:00:00-04:00,Bullish Setup Detected,1.27232,-4.046437035185048
2017-06-08 20:00:00-04:00,Bullish Setup Detected,1.27361,-3.280531602392681
2017-06-08 22:00:00-04:00,Bullish Setup Detected,1.27477,-2.6242207812608314
2017-06-09 01:00:00-04:00,Bullish Setup Detected,1.27004,-2.657084733575509
2017-06-09 02:00:00-04:00,Bullish Setup Detected,1.26646,-2.798590269254805
2017-06-19 13:00:00-04:00,Bullish Setup Detected,1.27298,-2.6391651741719038
2017-06-20 03:00:00-04:00,Bullish Setup Detected,1.26779,-3.3248963056511416
2017-06-20 04:00:00-04:00,Bullish Setup Detected,1.26922,-2.513731592210087
2017-06-20 06:00:00-04:00,Bullish Setup Detected,1.26692,-2.826329148884619
2017-06-20 07:00:00-04:00,Bullish Setup Detected,1.26713,-2.515967504781239
2017-06-20 08:00:00-04:00,Bullish Setup Detected,1.26506,-2.81269135194757
2017-06-20 09:00:00-04:00,Bullish Setup Detected,1.26181,-3.219315682181394
2017-06-20 10:00:00-04:00,Bullish Setup Detected,1.26172,-2.8887692657030364
2017-06-23 06:00:00-04:00,Bearish Setup Detected,1.27367,2.5601675447435603
2017-06-27 09:00:00-04:00,Bearish Setup Detected,1.27687,2.6779465887922766
2017-06-27 10:00:00-04:00,Bearish Setup Detected,1.27756,2.8627340481824537
2017-06-27 11:00:00-04:00,Bearish Setup Detected,1.27904,3.3476763650027745
2017-06-27 12:00:00-04:00,Bearish Setup Detected,1.27815,2.5535943504235923
2017-06-27 13:00:00-04:00,Bearish Setup Detected,1.27945,2.9278959708921297
2017-06-27 14:00:00-04:00,Bearish Setup Detected,1.28054,3.086474807885002
2017-06-27 15:00:00-04:00,Bearish Setup Detected,1.28267,3.47361875203649
2017-06-27 16:00:00-04:00,Bearish Setup Detected,1.28102,2.5526652345569363
2017-06-28 09:00:00-04:00,Bearish Setup Detected,1.29343,3.366826057211831
2017-06-28 10:00:00-04:00,Bearish Setup Detected,1.29415,3.0891448738544085
2017-06-28 11:00:00-04:00,Bearish Setup Detected,1.29355,2.690330320433388
2017-07-03 10:00:00-04:00,Bullish Setup Detected,1.29371,-2.8242578645745993
2017-07-06 05:00:00-04:00,Bearish Setup Detected,1.29652,3.6168702228536103
2017-07-06 11:00:00-04:00,Bearish Setup Detected,1.29646,2.6777240513052862
2017-07-06 12:00:00-04:00,Bearish Setup Detected,1.29688,2.7075829437235335
2017-07-07 08:00:00-04:00,Bullish Setup Detected,1.28756,-2.8717885203090567
2017-07-11 10:00:00-04:00,Bullish Setup Detected,1.28427,-3.1747686942807243
2017-07-12 02:00:00-04:00,Bullish Setup Detected,1.28205,-2.5376667081995605
2017-07-12 03:00:00-04:00,Bullish Setup Detected,1.28127,-2.698420819992906
2017-07-13 02:00:00-04:00,Bearish Setup Detected,1.29388,2.5345035647999827
2017-07-14 08:00:00-04:00,Bearish Setup Detected,1.30112,2.8091349824735774
2017-07-14 09:00:00-04:00,Bearish Setup Detected,1.3054,3.5727944333111914
2017-07-14 10:00:00-04:00,Bearish Setup Detected,1.30846,3.6992989556242577
2017-07-14 11:00:00-04:00,Bearish Setup Detected,1.30771,3.1354539792879965
2017-07-14 12:00:00-04:00,Bearish Setup Detected,1.30798,2.8641603199399657
2017-07-14 13:00:00-04:00,Bearish Setup Detected,1.30843,2.683141954982522
2017-07-14 14:00:00-04:00,Bearish Setup Detected,1.30876,2.5116009422286534
2017-07-14 15:00:00-04:00,Bearish Setup Detected,1.31084,2.6234188304896806
2017-07-20 05:00:00-04:00,Bullish Setup Detected,1.29648,-4.233745022291236
2017-07-20 06:00:00-04:00,Bullish Setup Detected,1.29411,-4.417988445460711
2017-07-20 07:00:00-04:00,Bullish Setup Detected,1.29468,-3.503908572472671
2017-07-24 05:00:00-04:00,Bearish Setup Detected,1.30393,2.531442253378105
2017-07-25 07:00:00-04:00,Bearish Setup Detected,1.3066,2.518844938983752
2017-07-25 08:00:00-04:00,Bearish Setup Detected,1.30746,2.6721600712828026
2017-07-26 14:00:00-04:00,Bearish Setup Detected,1.30949,3.690948600924821
2017-07-26 15:00:00-04:00,Bearish Setup Detected,1.3105,3.607176186309214
2017-07-26 16:00:00-04:00,Bearish Setup Detected,1.31167,3.553224611608935
2017-07-26 17:00:00-04:00,Bearish Setup Detected,1.31189,3.178294917529031
2017-07-26 18:00:00-04:00,Bearish Setup Detected,1.31158,2.7470557106127176
2017-07-26 22:00:00-04:00,Bearish Setup Detected,1.31443,2.732096986063696
2017-07-26 23:00:00-04:00,Bearish Setup Detected,1.31491,2.6078708768221732
2017-07-31 10:00:00-04:00,Bearish Setup Detected,1.31812,2.6265740389129473
2017-07-31 11:00:00-04:00,Bearish Setup Detected,1.31942,2.7858635254128448
2017-08-03 04:00:00-04:00,Bearish Setup Detected,1.32514,2.6283446379828654
2017-08-03 07:00:00-04:00,Bullish Setup Detected,1.31427,-4.587357861469917
2017-08-03 08:00:00-04:00,Bullish Setup Detected,1.31177,-4.537795864491325
2017-08-03 09:00:00-04:00,Bullish Setup Detected,1.31195,-3.711705398017597
2017-08-03 10:00:00-04:00,Bullish Setup Detected,1.31429,-2.546316452584642
2017-08-04 10:00:00-04:00,Bullish Setup Detected,1.30372,-2.566545979783735
2017-08-08 09:00:00-04:00,Bullish Setup Detected,1.30035,-2.6754340650337562
2017-08-08 10:00:00-04:00,Bullish Setup Detected,1.2959,-4.759507115253448
2017-08-08 11:00:00-04:00,Bullish Setup Detected,1.2966,-3.6389738516320684
2017-08-08 12:00:00-04:00,Bullish Setup Detected,1.29812,-2.579052796965893
2017-08-15 04:00:00-04:00,Bullish Setup Detected,1.29197,-2.6519027976531624
2017-08-15 05:00:00-04:00,Bullish Setup Detected,1.28993,-3.10330634566795
2017-08-15 06:00:00-04:00,Bullish Setup Detected,1.28772,-3.393882895850389
2017-08-15 07:00:00-04:00,Bullish Setup Detected,1.28684,-3.2226418528071985
2017-08-15 08:00:00-04:00,Bullish Setup Detected,1.28509,-3.253437858669274
2017-08-15 09:00:00-04:00,Bullish Setup Detected,1.28628,-2.6570857247855115
2017-08-15 10:00:00-04:00,Bullish Setup Detected,1.28529,-2.6330358061440986
